,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075014.5504658,63,81,5353,2913,3125,6148,3327,2421,1442,685
1712075015.5744677,63,78,697732,62516,20923,22618,22794,5712,7466,3373
1712075016.5664666,80,74,15782,19824,9363,3507,5599,7172,3604,3269
1712075017.557968,77,53,151892,153314,26154,6318,18361,9473,5797,7389
1712075018.549969,64,47,13494,42080,23409,13312,12393,7047,5734,5775
1712075021.5569685,64,41,253806,49794,17456,4389,5803,5492,1473,2051
1712075022.5489664,57,29,19373,43325,3786,4735,1734,3241,1526,1463
1712075023.540966,57,35,97689,73970,10830,4483,21774,13015,2876,6342
1712075024.5639668,74,35,59431,23731,28160,3253,11576,12443,8796,8026
1712075025.555967,83,44,8539,20628,15892,15066,9022,8311,8272,7148
1712075026.5789683,83,44,422465,105652,20049,6715,18831,9151,4794,5395
1712075027.539967,67,51,73197,56644,1086,16024,5562,3387,3326,3196
1712075028.5629675,41,43,405215,42792,10589,7158,10584,1521,896,1284
1712075032.5614665,57,37,15030,18252,3090,3178,2953,1542,427,689
1712075033.5539658,64,43,182486,102333,20828,20666,17656,10572,18697,8782
