,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711231023.7737148,51,38,26414,11049,16889,4610,6966,9542,5626,12224
1711231024.7765746,66,41,21520,16520,6497,2531,12131,9044,17104,6575
1711231025.7736516,69,74,10488,3246,3596,17320,4325,6014,4424,4009
1711231026.7681546,64,87,6481,5994,2629,28067,15343,12694,11290,7219
1711231027.7649817,74,80,14312,1495,5962,4842,11196,11112,9669,4418
1711231028.7745862,70,94,11922,5652,7456,5912,9113,5408,9089,11429
1711231029.8011408,64,88,4550,26773,23628,15922,9042,6382,7258,6572
1711231031.77023,44,81,15106,37335,13869,7820,16570,6273,3469,2961
1711231032.7579737,38,87,332903,11507,11833,5946,3132,2671,1050,1514
1711231034.765959,24,67,1562212,437326,10779,96883,60223,24795,53169,35166
1711231035.7836888,29,60,210823,42114,4516,8123,14561,10598,6602,5088
1711231036.781468,29,27,848495,431110,12033,35583,19589,41362,23022,18445
1711231037.7700186,35,26,146183,12024,7798,4286,4178,2697,1108,1746
1711231038.763754,35,30,142420,34470,9557,2912,2551,2256,2588,1825
1711231039.782204,37,47,133577,7244,5696,1553,2580,3581,7338,6463
1711231040.7865102,43,69,15373,14036,6413,9760,6690,6922,10358,6095
1711231041.7814717,48,75,9615,12436,7334,16738,7000,9030,11276,8399
1711231042.7783227,61,81,5769,11146,7195,13557,12198,13274,8445,3114
1711231043.7738373,63,87,2645,9453,20417,4478,13431,9550,7044,4743
