,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711230849.0789778,77,57,94978,6004,8831,2080,1186,4158,1332,483
1711230851.0800102,61,57,139328,31095,13260,9849,6609,4581,8509,3373
1711230852.0999584,67,56,140193,8617,4721,3283,2565,2171,757,794
1711230853.0956328,56,54,72689,31324,5887,36904,17819,5842,5971,6298
1711230854.0923026,35,60,455760,112492,12023,41888,8235,5590,5204,5239
1711230856.0981455,41,56,27230,5360,2719,3035,4917,6112,2271,6564
1711230857.0939853,44,47,32026,61518,12310,9948,6829,8649,4243,3685
1711230858.0878584,63,47,18196,17995,3060,8255,3789,5206,6310,2485
1711230859.0761936,78,34,16875,12376,2078,898,3201,2735,2487,815
1711230860.0802133,64,27,31458,33938,3101,5107,10441,5666,4819,3153
1711230862.110834,48,16,280104,110027,14368,3561,6104,6051,3858,3678
1711230864.079314,41,44,24943,18160,17279,15900,15466,4718,7461,2899
1711230866.0786304,64,50,20719,22890,5605,12373,13886,11560,7309,6212
1711230867.0958269,64,47,155111,19816,13578,1835,5039,5031,6514,2873
1711230868.093471,67,38,7150,29314,10192,7970,15820,6514,14596,10303
1711230869.0879207,61,37,255566,178789,19491,2259,7808,11396,5938,7717
1711230870.0844212,56,43,2697,8063,9983,5227,4988,3887,7378,2214
1711230871.0887825,54,51,14425,8277,18396,8015,5544,4316,2534,1890
1711230873.079614,63,64,15845,61654,28408,8302,11443,11049,4418,1184
1711230874.0927377,69,60,21295,3595,1427,2133,2344,2162,1602,1015
1711230875.1038542,78,48,84781,7002,3113,2918,2843,3393,1969,3041
1711230876.0974643,80,43,23465,34755,5709,8766,17493,11256,14013,9106
1711230877.0853908,84,37,13660,25470,2614,5396,7435,6023,12231,4031
1711230879.0769444,69,30,1465815,143526,38177,18931,28903,19286,12548,9118
1711230880.0960822,56,41,703552,26184,4228,19297,2502,3003,3564,7016
1711230881.0927756,41,48,1972245,1528185,409605,285324,134146,84142,107310,73764
1711230882.0967708,17,41,357840,379201,62270,13902,7495,9179,36551,10180
1711230883.082966,20,50,1317247,90611,66394,15787,21973,17245,7468,8349
1711230884.0782373,20,37,3449131,786077,94386,74647,75840,58846,42637,56905
1711230885.0967705,34,34,1462123,488399,143831,36405,76250,106303,44546,24495
1711230886.108757,48,38,640681,248435,36877,54476,15927,27930,43978,41829
1711230887.081334,66,26,28453,18880,3817,6619,20845,21368,14827,17321
1711230888.0776079,90,29,5877,6808,3522,3157,9363,9448,13418,23292
1711230889.0735133,100,30,5556,15820,5686,3084,3954,8916,13442,6467
1711230890.0693288,88,24,98081,143090,14561,12307,4030,4723,2817,1614
1711230891.0958862,64,24,1040676,157235,13974,18462,12826,12585,4674,15654
1711230892.0839868,37,29,64745,19582,8619,2781,2836,1198,1965,1913
1711230893.0941825,24,34,1152859,23953,4409,7680,2711,3831,5457,8959
1711230894.1059375,50,30,758553,59168,8956,5684,11611,28936,14047,11385
1711230895.0791278,63,40,98337,32129,13059,15094,12736,13989,15750,33074
1711230896.0958586,74,50,36170,183352,275793,57289,20597,56689,75689,43541
1711230897.1082816,64,37,1534919,422344,13225,35700,33394,23387,27263,8323
1711230898.0894828,70,40,10146,2776,1101,1590,1785,7438,3830,2014
1711230899.093184,67,35,88958,16316,3326,3105,6447,5187,4836,2366
1711230900.0961552,88,17,35343,9883,1993,11217,16122,26657,21919,25912
1711230901.0847795,100,20,29298,21254,4769,1300,16246,15444,14167,22702
1711230902.103419,87,26,394058,116163,23851,42898,17407,19605,17285,13855
1711230903.0911884,80,34,101627,9912,6460,2571,6895,2227,1478,1859
1711230904.100735,69,30,98774,42970,3827,11577,4738,20940,18755,20001
1711230905.0891764,53,44,64579,78233,29286,19700,11501,11299,16324,16522
1711230907.0735743,40,47,437751,269712,39627,32254,36364,11153,19281,30652
1711230910.117061,37,38,534649,40472,14934,22550,6873,6493,8907,3627
1711230911.0807703,35,35,125970,104885,7904,9877,4510,3059,6304,6551
1711230912.0834923,23,27,102421,87779,16668,2867,17022,6841,8398,2849
1711230913.0954363,38,30,84575,24536,7568,12257,19641,24888,13660,9648
1711230914.0910892,41,34,22228,34276,22564,25388,13705,11896,6292,7297
1711230915.1015642,70,38,45326,15848,5432,6514,8441,18037,4709,2761
1711230917.0778549,84,47,16064,23966,9359,4931,9118,9104,8824,4181
1711230918.0665193,93,44,340219,20418,11281,18974,11020,15570,9522,8092
1711230919.0935063,75,35,128390,237482,20468,5594,27932,26037,9782,8712
1711230920.078198,66,35,121259,75442,31468,14750,19010,30994,25395,4410
1711230921.0918913,47,41,90681,30089,17591,8513,2979,1358,1185,1094
1711230922.103392,29,35,1311958,240581,51121,45020,12173,19736,12445,5003
1711230923.099329,41,57,32142,4460,9601,6988,5713,6639,8282,3553
