,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711227367.8207338,38,51,7756,10255,15696,6881,31021,13145,7090,6582
1711227368.8470638,29,40,333655,29477,9118,3754,8253,2040,1622,3710
1711227370.8294716,53,47,200542,22059,4251,1771,1007,2313,2209,2776
1711227372.8495553,63,29,294746,43036,12667,4165,6246,5791,1767,2437
1711227373.842922,63,44,2512006,382213,205197,194048,145695,97867,46753,27709
1711227374.8371897,74,47,22924,21936,8632,7402,29417,9138,4708,5872
1711227376.835881,88,41,43672,27191,17680,4435,11873,15151,12645,7732
1711227379.8300815,100,47,207715,21818,17512,4534,34320,13688,15883,9006
1711227380.8562524,100,38,25828,33934,5205,8937,20727,11909,10428,7526
1711227381.821766,83,41,689260,233506,48295,4801,22947,25810,17254,7574
1711227382.8490212,69,34,46460,15285,4384,2733,8565,3892,2502,2665
1711227383.8377523,57,38,147162,13928,5124,3489,3127,2540,1329,885
1711227384.8332283,40,43,79068,41029,9277,3867,5954,2241,2790,3171
1711227386.8408,37,75,488863,111338,45605,26051,20143,35762,11487,5419
1711227387.8418572,34,56,239390,31706,1525,4471,7295,2962,2549,852
1711227388.8388622,54,60,41199,1912,616,1020,1612,1238,1714,385
1711227389.8458421,66,54,3350939,83993,77222,30135,32994,40403,25024,20583
1711227390.8543816,63,60,309572,45906,22372,19570,12400,11378,7956,3164
1711227391.8415127,54,80,198734,9783,4261,3397,3859,610,388,513
1711227392.8381722,56,75,6694,4434,1761,1971,8541,3405,4483,1009
1711227394.853329,56,75,30127,18668,45215,48180,23567,23150,12836,5547
1711227396.8361897,53,64,21199,8549,204,973,608,690,272,541
1711227399.8300424,61,80,82483,7001,10938,3071,10572,4645,3864,2055
1711227400.835178,70,100,56146,18843,31023,21271,35242,12185,10015,6013
1711227401.8456972,70,83,14543,34576,1655,11390,7419,8707,11153,4087
1711227402.8274539,77,78,35256,14049,15117,5529,12502,14208,10816,7142
1711227403.8618479,83,80,2531,9649,15512,16789,16720,16823,7060,2611
1711227407.8278608,90,87,44093,10364,4431,6974,9546,9145,4810,4456
1711227408.8317087,91,83,6521,14301,12047,7579,17312,9629,4598,7348
1711227410.830827,87,40,15062,10691,485,9945,11803,22024,10938,4785
1711227411.8418064,80,41,23273,40124,13095,19886,19817,14608,6356,6681
1711227412.8376753,61,34,54142,34302,6732,5479,9451,1838,1944,2361
1711227413.83383,69,60,53004,13182,4935,9351,6163,4891,1452,1058
1711227414.854244,51,80,41726,11327,11843,28689,21835,7595,3447,4278
1711227415.8483434,37,80,2449920,79481,31122,25987,34098,6991,9740,5509
1711227416.8438754,35,83,1077512,176280,49898,20401,16417,8818,5259,10346
1711227417.8158283,23,77,130073,149421,38080,23190,14560,12185,11231,7878
1711227418.8415954,10,57,1102989,58612,9771,8911,8507,3305,4806,2380
1711227419.8385537,14,47,195291,130805,7926,21418,8040,12290,3661,3213
1711227422.8426483,44,43,147671,50740,2690,10427,4179,2880,540,489
1711227423.837249,35,47,9609,167681,27839,20952,17735,7136,3439,2320
1711227424.8496838,26,48,35017,23222,8555,9371,8654,9650,2201,2628
1711227425.8602347,41,60,11898,11891,14241,5757,4535,8630,2584,1365
1711227426.8479736,61,75,7742,9048,2714,14167,10086,8945,3841,1907
