,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711216196.716466,56,29,12409,19437,2757,19352,4568,7485,4685,2774
1711216197.7244742,57,48,8936,13945,3556,4977,3541,5676,6373,6834
1711216198.7007625,47,47,85874,39226,2978,8812,4518,1285,1134,2710
1711216199.7051413,48,63,202263,24222,17343,4146,5731,2074,2929,2113
1711216200.6999495,43,47,11361,12195,636,5270,12775,1996,3205,3070
1711216202.6934555,27,41,22486,53231,28895,8753,26293,5825,11522,4708
1711216204.7297761,53,47,38791,18307,8892,16984,9744,10458,22687,6413
1711216206.6966276,83,53,371274,30635,14133,4384,8546,17688,14018,12030
1711216207.7252326,67,56,451931,141573,54436,11698,32692,11983,7659,11122
1711216208.7190902,60,51,1651649,119946,36766,50595,49027,24169,29658,8060
1711216209.7086124,51,43,80024,115473,6608,16759,4665,5419,12246,2544
1711216210.7076917,23,30,277964,215436,29118,8870,7197,7075,23988,6385
1711216212.7090259,29,43,744460,168699,21881,55393,3084,15584,17579,8324
1711216213.698137,37,47,1093619,74250,8871,11831,11444,6560,12872,5205
1711216215.720467,77,38,160512,11750,922,5423,6067,6173,5762,6050
1711216216.6940513,80,56,24455,12273,40136,14848,16071,6240,7955,7927
1711216217.698458,88,83,34948,17793,30078,79823,4836,19131,16500,7361
1711216218.686656,61,80,148603,12492,2047,1603,1818,666,455,958
1711216220.7212224,51,84,58045,11912,37241,4527,6254,5488,5279,3015
1711216221.7197533,63,67,23895,5768,4186,3508,2565,5779,2363,2734
1711216222.7303178,77,70,36558,28178,10775,3451,3723,5872,7236,5095
1711216224.721796,83,48,10562,25383,4654,4940,7709,11041,12113,4813
1711216225.7104185,75,38,174961,18817,1856,4589,2478,4876,2068,1364
1711216226.7211769,84,30,12805,28495,3821,5661,6060,12384,6406,2746
1711216227.717706,90,23,11812,14441,5115,6939,9919,3478,2394,2014
1711216228.7138484,88,34,25690,10520,2992,9991,6257,5896,3448,8986
1711216229.698798,77,40,46283,20636,5403,4825,1087,2312,1002,247
1711216230.7027807,64,47,30747,29308,9175,8715,11562,4899,3476,1676
1711216232.6962483,64,35,9151,39173,1724,21845,5290,8228,8764,3832
1711216233.698346,66,41,17410,27426,16699,10679,6249,4377,5644,4462
1711216234.701882,57,48,61784,23040,17413,6215,5938,2468,1546,1499
1711216235.7140038,35,53,199913,27711,7788,1981,3045,1242,720,380
1711216236.7110865,29,56,405110,138589,73998,51648,58383,24955,16063,12292
1711216237.714007,41,56,139720,8826,1502,8869,2044,3868,1134,1070
1711216238.6998308,61,50,21528,5365,4270,6995,16960,6467,11455,1952
1711216240.7316196,100,64,14040,3625,2169,579,3027,3909,2907,822
1711216241.7185323,88,61,1247668,56312,16751,16834,10882,5201,2458,4816
