,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933634.7545967,66,53,30391,46793,908,8018,15489,6296,6263,3915
1711933635.742009,66,61,457687,104436,11593,31370,4996,8778,7718,3636
1711933636.762891,66,53,4194,10266,8105,9315,17424,4263,3975,1674
1711933637.7531462,67,48,8444,8930,6105,4296,8750,4859,2226,1634
1711933638.7726498,51,66,50135,53133,47826,12099,6928,2427,3107,3962
1711933640.7560368,48,83,31720,29071,28867,35151,7653,9115,5766,5516
1711933641.7465818,26,87,282658,30464,12380,9296,2761,1308,1084,1131
1711933642.7684367,48,80,2175,14993,4764,7115,2679,6083,4599,2492
1711933643.757045,50,77,35234,41108,26438,10282,12295,6805,7729,5746
1711933644.7471793,48,60,37139,20080,5246,1238,4749,2200,1258,330
1711933645.7376633,54,57,54333,81989,28054,24695,15447,6769,4741,6936
1711933646.757473,53,66,4755,6093,18024,1653,6860,4258,3808,3519
1711933647.7473993,53,61,29906,15819,2280,5575,2716,2084,1306,805
1711933648.736176,37,66,195439,49949,21389,2940,4596,1240,1440,1384
1711933650.7492409,35,51,524764,74955,3935,4088,5658,3803,1169,2320
1711933651.7721443,40,44,34146,22217,7545,34620,52811,17181,5800,11677
1711933652.731645,37,48,761327,72221,38805,16623,13682,9561,3729,4758
1711933653.7537253,61,56,3418,10958,12962,10223,8366,6386,4222,4378
1711933654.7442083,74,77,42010,18848,11441,17094,6492,6466,2657,5621
1711933655.7341805,67,70,28326,8421,3700,1388,5475,2585,4048,3774
1711933656.7556498,75,69,9025,11144,17342,2893,21563,3907,3392,1910
1711933657.7436566,83,67,10064,13425,16614,10452,8341,16170,5580,3732
1711933658.7335072,83,64,6164,19312,15434,13211,17740,6625,10009,2577
1711933660.7456627,70,70,42694,46334,4206,20055,11264,17647,5148,3866
1711933661.7356436,47,63,907280,195318,43388,29723,43558,9775,11009,9531
1711933662.7554138,60,56,15387,8453,7723,1362,8589,8624,4258,3210
1711933663.7459235,77,50,4924,23878,13619,3279,14143,6808,3574,2074
1711933664.7973638,66,66,6451,2121,22511,14391,16395,3209,3113,3147
