,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711223822.0643933,54,40,525982,193983,20646,12069,15787,9858,11611,6450
1711223823.0817494,41,23,565346,63019,2592,6600,2197,3250,1497,993
1711223824.0842886,44,23,569480,47879,15572,5181,4910,7511,945,978
1711223825.0732505,44,7,1657954,277708,30184,16962,60973,73535,20112,7796
1711223826.0742323,67,13,812019,33608,4501,16395,30768,20552,7461,2684
1711223827.0809846,63,17,1919548,372037,49876,52213,55638,12451,9328,9552
1711223828.0647306,60,20,1465704,157614,44115,45820,39083,21256,5133,7382
1711223830.0608737,47,48,2181983,103175,76214,31643,19957,21020,14174,15051
1711223831.0733016,69,54,333017,76340,54668,16732,22672,39684,4629,12934
1711223832.0779045,67,48,1548481,283119,53971,8791,24159,24455,30744,6011
1711223833.073173,69,44,89628,11739,4240,3574,2494,4714,2099,541
1711223835.0741842,61,14,1264948,220794,7213,14174,9282,14022,32299,11411
1711223836.067367,64,35,269556,23936,37106,12833,3818,7131,4392,1938
1711223837.0695753,64,35,783849,108208,17264,12676,22939,21341,7871,2432
1711223838.0727527,54,34,643797,39707,6268,11646,3696,6244,1892,1417
1711223839.0765889,54,34,1436298,42703,78878,26937,94601,127393,70402,38989
1711223840.0715132,56,27,1153969,266954,35277,20290,106645,76490,37284,15296
1711223842.0789793,63,60,164784,6366,544,374,1292,830,489,136
1711223843.0752122,61,37,108234,29687,2640,2740,3789,3055,4812,3671
1711223844.070109,66,37,152850,57335,24125,7044,24687,13493,12424,11297
1711223845.073714,50,47,832520,565189,179877,21789,11321,37147,85956,22269
1711223846.0784748,53,27,391586,106437,12254,40482,11076,22953,14411,8191
1711223847.0507004,61,30,323749,77627,5660,15251,7839,15420,15053,3944
1711223848.0583231,51,30,1707288,490790,111598,125058,128343,52181,111210,29962
1711223849.0795584,61,29,485500,28520,4332,6732,5347,5177,2470,1799
1711223850.0753005,60,30,429771,100012,42440,10717,9177,18741,37383,4081
1711223851.0922515,60,41,88576,12318,4835,6491,2951,3344,1121,1660
