,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711215091.2845137,47,40,20245,18117,8217,8759,11953,14606,7393,6810
1711215092.3098783,61,56,36032,13250,20933,9598,15237,17957,12752,6199
1711215094.3167026,78,67,240361,72257,29395,30089,11865,11412,13398,7078
1711215095.3062747,54,60,222255,179177,33615,7219,9303,8858,12941,4167
1711215096.310443,54,60,1437368,45602,22536,15152,18444,7769,4506,2480
1711215097.3001575,38,40,150422,53843,3911,3945,11833,4159,7641,4156
1711215098.3100994,17,23,86531,17634,2528,601,1268,1177,1173,719
1711215099.274079,10,1,168867,25289,1750,632,2233,1021,980,694
1711215101.3123307,50,34,20874,3377,12288,7224,8813,9038,11045,8158
1711215102.3084016,57,54,8531,7436,10378,19193,13455,5534,15689,4010
1711215103.312607,77,81,8189,6580,4849,12390,7191,5638,9876,18745
1711215105.3093588,54,80,1169663,187876,40754,72211,34162,16123,7550,12476
1711215106.30635,56,77,43722,35216,25797,20252,6598,13097,9317,5865
1711215107.302114,48,77,488948,46024,18310,44664,12108,11397,5094,7535
1711215108.2815466,40,48,1651592,215125,8564,10148,91307,33663,23223,25778
1711215109.309437,48,61,178930,10159,23154,5129,7660,4670,2856,5283
1711215110.3041897,38,34,25427,47799,1352,2204,2043,2567,1206,3192
1711215111.291546,35,29,57779,35815,16907,10072,2722,4663,2238,8628
1711215112.2878532,38,63,76669,2602,4742,3276,2443,2395,1002,2200
1711215113.3074524,34,44,64134,15730,3362,2152,4558,1597,2358,1767
1711215115.3219428,54,61,5006,9124,5770,5777,7893,8125,8108,20250
1711215116.310545,41,57,10124,15695,11082,5932,6316,1884,3365,2614
1711215117.3071527,44,64,123785,24210,9471,6395,3968,4010,5573,1407
1711215118.2994626,51,75,29088,8895,8790,12770,11147,5934,7931,4940
1711215119.2888024,57,66,21051,14134,1717,8962,11290,16572,14187,17556
1711215120.2921538,70,54,15652,22086,3611,7945,12354,8687,11772,18498
1711215121.3117914,64,29,141308,21561,929,229,1611,1024,833,539
1711215122.295712,63,11,373692,15059,338,3657,8311,3183,2302,3495
1711215123.2963262,51,27,4701,13647,10002,22332,6057,9348,7639,13530
1711215124.3066325,51,34,34436,28356,10704,5759,8841,10318,10859,9970
1711215125.2887173,64,50,35373,31464,2696,9359,5699,8557,8300,6267
1711215126.2797174,63,63,14347,38630,26218,13368,18587,10516,12401,12580
