,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711219631.9942794,16,64,142158,134488,6706,9521,4564,5182,3028,930
1711219632.9704888,23,61,601448,186103,104167,23179,23081,20964,10170,14996
1711219633.9741607,11,74,26386,39648,49527,44138,41987,15036,9737,4665
1711219634.9630892,13,54,2694138,166543,8915,9181,14569,15481,8555,4199
1711219635.9710019,26,53,81086,41474,4121,1859,6239,5613,1853,1031
1711219636.991085,48,48,3794,10383,16963,9407,30746,21127,6488,7856
1711219637.9735005,43,21,36720,18494,2549,570,2389,1334,969,907
1711219638.9917877,37,24,1752501,218122,23862,10754,33776,14227,8635,4664
1711219639.9875743,43,29,8242,29118,1968,3867,3858,7271,6839,6906
1711219640.9845316,35,34,1729,12056,7493,6640,9621,6777,7346,3324
1711219641.9871347,64,35,38516,5791,2770,528,2886,10998,4127,4316
1711219642.9905767,96,47,5598,5899,8288,2410,6687,21653,10360,3466
1711219643.9864066,88,44,35511,90106,10510,1983,5480,10648,2572,1515
1711219644.9709063,83,47,251388,21307,5766,18185,13142,7073,6036,630
1711219646.9801757,53,56,821309,21842,2711,4067,5501,4264,2759,1902
1711219647.999373,51,57,96737,88229,11689,2082,1282,8458,2372,1709
1711219648.9645505,53,67,136464,17755,35022,9699,9893,10338,8937,7930
1711219649.9596002,41,66,533741,139567,49771,32481,54657,29605,19944,12265
1711219650.9873261,27,77,240931,15552,4840,2920,1481,1052,321,181
1711219651.9903946,26,70,197391,89155,5878,5126,5270,7104,2101,2228
1711219652.9938266,21,60,367110,44327,27082,3142,5236,7987,1516,2825
1711219653.9966624,26,63,9812,2730,1637,1887,3338,1494,1108,1324
1711219654.9923382,40,60,30493,26010,8236,6508,9418,6493,6199,5621
1711219655.9808636,34,83,65450,37745,18539,8328,10538,2708,2059,1765
1711219656.9725206,20,60,336834,130405,3554,10308,3101,3696,2975,2298
1711219657.9724562,10,70,91877,55359,57864,24501,10961,12021,14426,4509
1711219658.9705393,1,64,150096,165614,20086,29496,62227,16013,20589,11196
1711219660.002618,21,67,82410,13828,11088,17312,13552,13111,5776,2585
1711219660.9773073,35,87,1434058,23465,5941,5618,3908,3832,970,2977
1711219661.9873,35,47,144819,107239,5128,2974,4506,9148,4090,971
1711219662.9605894,23,30,55427,100417,5638,2225,5253,2767,1052,1408
1711219663.992768,7,23,69233,64252,16527,11624,2016,4970,6465,2449
1711219664.9892056,7,30,18753,4608,1316,3370,1605,1124,1644,1890
1711219665.9937909,1,48,496524,576593,72904,51352,27766,25336,14625,7559
1711219666.9738283,13,81,56209,122152,81955,34359,11696,22003,7307,6233
1711219667.9830859,13,93,1026660,36985,18077,20761,6780,4391,2205,3022
1711219668.9801266,13,77,68021,69953,9369,7518,6073,9476,3188,1221
1711219669.9924588,14,69,1782145,62665,4108,4437,5689,3107,2071,2697
1711219671.9739552,29,53,96018,22591,11425,2528,11474,5859,2457,2839
1711219672.9960763,29,54,154318,54668,8447,7325,6471,7646,4105,5201
1711219673.9575458,40,77,28117,12138,7127,3150,2014,2633,7172,2521
1711219674.9829917,27,64,93773,73320,18420,3460,2353,3861,1686,2031
1711219675.9878361,24,80,105976,79138,57136,82482,46381,26401,13471,6897
1711219676.976983,24,80,384939,25550,6007,5015,1886,2052,988,257
1711219678.9929564,13,48,134617,177802,7444,3482,2947,8063,3091,1852
1711219679.9957592,14,26,298458,43680,948,1773,4400,2059,2367,5946
1711219680.9754496,13,17,119594,27896,2128,19897,7017,5320,4379,2845
1711219682.9828465,24,27,1283279,57646,15261,3245,19133,28389,20992,19329
1711219683.9710112,34,66,1657215,152365,153883,41966,20099,33886,23100,7781
1711219684.965832,30,63,61699,34047,14694,7768,8010,4373,916,924
1711219686.972489,27,93,1712156,309388,117198,58836,28404,50654,17423,9711
1711219687.9691007,35,83,68891,74492,25506,23874,17187,25492,40093,19772
1711219688.9719803,34,87,804616,290566,121966,78629,32760,35322,19493,5221
1711219689.9686546,34,64,24235,97746,4218,10935,5466,12138,6375,3191
