,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711681958.0927632,77,37,125081,46910,35099,22112,11338,12798,7909,5426
1711681959.1108754,78,61,65809,50746,34815,24772,12267,16260,26135,28627
1711681960.1012158,75,75,121176,40622,68749,29483,8780,24651,15197,4336
1711681961.100142,74,77,63922,53612,7068,11889,16502,11010,11228,13163
1711681962.0917118,75,66,184625,79717,32735,10010,9398,16779,7697,4890
1711681963.089298,66,64,155591,25351,16313,4005,2015,3049,1955,2712
1711681964.1435187,64,48,51721,72395,24292,18917,12573,17004,7996,15413
1711681965.108096,70,64,161821,14839,6392,21169,5591,13431,6129,4392
1711681966.107175,60,87,123084,14313,41910,4123,3577,2449,3593,3404
1711681967.1038206,64,77,585999,85437,8261,40186,20795,15130,7115,11526
1711681968.135073,54,75,1052927,90458,26626,18993,6932,8055,4879,2588
1711681969.0980883,35,51,1751535,449891,63169,42849,24917,28269,6193,6949
1711681970.101354,53,26,190457,9791,4561,3145,7853,4060,2475,2238
1711681971.0890076,53,38,39714,53619,21275,43857,8750,12803,15045,7682
1711681972.0858629,48,27,105931,137254,13466,19937,10500,5994,9004,13177
1711681973.1134138,47,35,1118577,129182,38234,10473,8225,6945,3354,1757
1711681974.1083782,41,27,1322492,166552,24754,40648,64835,34233,28881,9674
1711681975.1371589,47,23,537866,13327,10165,3374,4268,4188,4014,3260
1711681976.0975392,66,41,37973,19744,19388,17589,17324,13456,23157,16264
1711681977.095266,70,50,284388,28446,17078,3706,4030,3429,2587,2739
1711681978.1224656,57,50,422292,246221,32183,32128,7165,13464,18191,8500
1711681979.0840926,57,50,52744,25587,16161,18862,17316,9196,8108,4424
1711681980.1094468,48,44,7655,39281,23766,6807,13465,6204,9995,3035
1711681981.1052637,50,41,42593,56660,6861,24927,4215,7552,4057,2755
1711681982.133669,61,54,25291,52268,38828,8469,12904,12344,7883,2404
1711681983.098955,66,41,9376,10204,7475,2838,21795,5182,10738,7247
1711681984.0965745,69,27,19648,49725,6329,11204,33906,8945,7077,3217
1711681985.0920255,63,29,52666,57826,32952,7520,9285,4297,5968,5171
1711681986.0874875,63,23,22093,29839,5917,14404,13479,6637,5232,2404
1711681988.0850327,56,38,27802,103043,23261,8277,4827,9208,4680,3689
1711681989.1427972,69,43,3393,17732,18554,4604,6034,6313,2946,4713
1711681990.1092265,70,35,6884,53882,1212,14817,7302,10845,5358,3454
1711681991.1065037,64,17,13688,28257,5037,1449,3091,5609,6946,5841
1711681992.0980444,78,20,9082,21158,7417,8148,24374,8254,4042,2629
1711681993.1253343,67,7,20996,124015,27082,15070,4825,9161,3298,1389
1711681994.096094,75,21,30615,11030,15870,4802,11480,9669,6495,2366
1711681995.0892808,70,37,79877,16083,4021,4353,1579,2351,1183,560
1711681996.124079,63,48,32912,15875,12621,12953,13063,4665,9616,2293
1711681998.0916798,51,16,176294,62344,6083,4016,9962,5007,7941,1916
1711681999.1049242,54,17,592592,84380,32499,27042,15274,20704,18498,14317
1711682000.1335824,57,1,1775757,109492,12762,28575,48389,26003,44416,13150
1711682001.09798,51,1,705820,356409,24944,13568,11303,13666,47984,24406
1711682002.0959284,57,27,1881212,60732,67726,40616,14684,23532,23942,9622
1711682003.0919647,56,14,335724,156388,24199,22195,49935,25105,54882,36577
1711682004.085764,61,26,43530,35124,22574,12174,9589,18124,12826,16305
1711682005.1132834,83,37,15610,63803,11930,9118,6300,25138,30989,17569
1711682006.1110897,74,14,1172217,357547,67185,8481,8051,22763,16522,27536
1711682008.1059425,66,1,471483,151405,8445,32464,24700,22143,8469,25627
1711682009.1030216,66,8,1104464,68593,37584,12805,6699,38908,30797,24774
1711682011.107873,88,40,131452,62408,38549,6895,22729,45694,13144,46727
1711682012.1376026,67,30,908893,346796,14893,21311,21232,6035,3402,4135
1711682013.1026459,51,14,142322,49763,1981,5002,1712,3278,2579,2530
1711682014.1275804,48,1,35389,87824,20656,1791,4437,12980,37881,8968
1711682015.0924745,48,8,31271,16025,29486,20355,14094,28750,15542,20713
1711682016.091425,69,16,122143,28167,2998,3519,2371,4470,3338,5859
1711682018.1485198,100,24,14690,14397,10469,3003,9604,8371,12504,6535
1711682019.1096623,94,24,11644,15971,21281,12029,13386,14206,11634,5820
1711682020.1075237,100,30,64120,53218,16885,7487,22249,29813,13083,14328
1711682021.102527,100,56,5819,17299,34806,5645,15464,42486,14527,12244
1711682022.097772,84,61,109544,14095,5464,8712,3641,1598,3020,3203
1711682023.09754,78,53,22608,42211,19095,6521,12658,10299,11504,3333
1711682024.0948942,78,64,27855,19632,8928,20257,8471,17254,5177,4668
1711682025.1389031,63,67,9567,47349,27647,10907,3437,12100,6497,7799
1711682026.1063433,78,66,42311,12488,14925,5415,6212,10586,13119,12483
