,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077057.1675315,64,80,23932,26230,3148,10739,16514,14328,7280,6720
1712077058.1745305,61,81,52543,23909,14341,16472,11665,7020,6422,6933
1712077059.1670334,57,78,3835,21660,20398,19502,9615,7598,15813,8853
1712077060.1895318,66,70,46141,19366,8107,10413,21188,12085,7023,10545
1712077061.1820333,53,87,61115,24642,37354,12847,11874,10054,12787,12847
1712077062.1740336,61,81,20411,36136,22865,8656,15909,15516,7157,13253
1712077063.197032,66,77,58727,30377,23891,8220,13954,11414,5797,9467
1712077064.1885304,54,69,131878,64761,11192,7532,17720,9433,6871,10001
1712077065.181032,64,61,25313,30399,2480,28679,22694,18162,10314,15772
1712077066.1730325,63,60,73248,9126,5650,1230,3996,3271,2571,1452
1712077067.196033,57,66,70080,8421,12612,911,1269,2461,1442,1475
1712077068.1880338,60,74,507848,52468,11462,20118,11631,12571,5348,9294
1712077069.211032,53,63,313500,63874,3957,10917,6048,12209,8288,13834
1712077070.1715307,41,74,129815,51489,13639,54017,10949,8237,6760,5541
1712077071.195032,61,63,13916,9153,5096,10863,7547,16101,4818,4598
1712077072.187034,67,67,118352,23597,37901,10505,23010,18244,10670,12444
1712077074.171033,69,64,252112,44716,10148,4267,10687,8768,10345,12193
1712077075.1940324,66,64,64613,15478,15667,2986,7391,18231,3584,2892
1712077076.1860337,61,64,12802,24437,19951,15481,13922,10909,16255,11030
1712077077.178033,78,56,7219,26382,2180,8660,9640,12148,3519,4224
1712077078.1700335,75,70,5347,20912,12446,25709,10108,7133,13094,8951
1712077079.1930308,70,77,3910,4627,8865,16245,15725,11602,5810,7090
1712077080.1850336,60,70,443921,57137,11669,16153,10424,5317,8112,4777
1712077081.177032,60,74,6202,14603,13403,1713,22177,9790,2551,2892
1712077082.200032,77,75,11862,2049,2582,22995,6184,11347,2548,3772
1712077083.1915321,66,63,1879229,73719,17138,7663,3196,17249,7445,7110
1712077084.21503,63,69,51841,53090,21114,30899,12754,4923,12219,7184
1712077085.1755307,43,69,191120,163991,44034,23174,50251,14698,7405,4829
1712077086.1677012,24,66,326070,56235,71917,30978,41604,13619,3421,3590
1712077087.1902068,7,77,29400,37470,21615,12462,5694,3049,3413,2838
1712077088.1822033,14,60,558349,318813,29932,31656,107529,31836,32683,14391
1712077089.1742013,16,63,128673,12704,3655,4513,3109,1580,395,721
1712077090.1662025,16,56,12285,15801,7851,11684,18577,3293,5175,5749
1712077091.1897025,23,64,85356,17677,49901,9964,9960,5887,9528,2969
1712077092.1817029,30,74,3375,46091,5164,13968,5043,11443,8581,4455
1712077094.1657012,43,63,23694,17925,10403,1580,11666,8102,6743,6158
1712077095.1892018,60,47,11868,33187,4977,15514,6186,15849,16114,10187
1712077096.1807032,43,67,56734,13390,34993,11493,5017,2458,5120,1086
1712077097.2037015,66,69,31606,16977,6889,7686,12185,14622,7024,5422
1712077100.1797018,67,47,27907,12387,10033,5638,20898,8952,11341,8058
1712077101.171702,43,50,22707,65314,13299,24231,10236,5893,4569,10069
1712077102.1637018,48,60,3094,11053,24269,9996,11740,7712,13762,8478
1712077103.186207,54,66,573587,51853,15751,5188,15617,11615,7680,8535
1712077104.1792018,50,67,98525,20875,8784,9474,3005,9190,1755,2356
1712077105.1707032,64,57,44500,43907,8016,5613,21091,11466,14853,5282
1712077106.1937034,64,53,22003,10235,9765,9062,12863,5410,6386,3279
1712077107.1857018,70,63,5205,13593,12917,8499,2732,10431,9166,3340
1712077108.1777039,64,66,158597,56641,27596,35159,19674,14432,11010,13205
1712077109.1692023,67,83,116407,5907,6856,6254,3550,5407,1450,2542
1712077110.1927023,69,74,64327,24707,6874,3178,2998,7206,9261,14092
1712077111.1852021,61,63,14069,36852,11593,8267,20216,7515,11698,8495
1712077112.2077022,61,64,22814,44276,36357,23308,9928,12336,22639,7018
1712077114.1917036,23,48,292554,38905,4707,6004,4653,1879,4535,2849
