,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931666.119174,64,96,295857,164182,113833,44826,19840,18000,23573,11842
1711931667.1086977,57,60,109874,99420,9054,1553,1840,4283,3480,2394
1711931669.1184103,60,13,92863,31563,9631,14219,16715,6614,6138,7266
1711931670.1086614,70,4,938194,161684,47848,44628,43840,45081,8596,25608
1711931671.1303914,84,21,616885,35851,13509,9809,10782,9103,20481,6808
1711931672.1196618,90,44,73371,32330,48264,29522,21554,16813,14451,5276
1711931673.14021,100,53,34898,14361,19762,8309,3297,18254,5758,7187
1711931674.0981524,87,64,156706,35979,29599,3802,4456,2474,1486,2156
1711931675.1176524,97,64,9686,14793,12941,7081,11997,14420,7689,2329
1711931676.105787,100,53,26655,17933,12771,5200,12734,8027,2334,2874
1711931678.1156635,100,63,173362,2769,2666,6657,2787,2593,1558,1428
1711931679.105381,88,56,2011069,132356,19116,27204,31548,7014,6350,7095
1711931681.1156483,63,50,413154,107577,20835,102713,45274,10163,4440,6474
1711931682.1046786,40,35,294424,59298,16848,7607,4657,1808,1730,1344
1711931684.1151154,54,50,184119,43555,2239,7706,3072,3977,2917,731
1711931685.1048417,61,50,17831,29720,36194,14202,18694,5736,3861,2799
1711931686.125103,66,60,75444,23905,20192,1883,5239,1703,1181,1216
1711931687.1136525,57,51,355915,44121,80717,50332,64767,16169,4741,1688
1711931688.135793,61,69,91387,8940,6883,4529,2643,2061,2607,1552
1711931689.1256485,53,66,662508,116495,82818,22214,22631,6780,3208,4008
1711931691.1067784,50,57,206062,44508,12828,8504,9322,3928,3762,1577
1711931692.0974534,44,64,174333,45812,73451,33589,18840,10070,4589,4491
1711931693.1181738,51,64,75614,67628,30589,30409,9444,7917,2240,4326
1711931694.1061718,57,61,202811,79172,49434,33412,22012,12560,17065,21085
1711931696.1142335,66,60,28872,8165,32887,9015,7480,5949,11252,4040
1711931697.1046531,78,38,107375,70358,4245,8711,17134,16751,4333,6948
1711931699.1448605,87,43,82396,25343,22338,10217,15469,6513,5582,5664
1711931701.1254442,70,70,73010,27667,111806,28218,9901,5696,4893,2246
1711931702.116214,60,91,36320,53802,142045,27537,37065,10794,5915,2896
1711931703.136448,54,100,81896,2248,28768,1576,3445,2021,1737,1459
1711931704.126688,47,100,49159,6710,101843,39425,22747,9652,7277,8095
1711931705.1151638,54,100,497611,46800,86965,24104,53107,12878,11292,4497
1711931706.1046882,54,100,130678,23681,17702,8662,3753,2552,1335,911
1711931708.1138976,51,77,95986,134244,91602,17676,9680,8212,4334,2791
1711931709.1016324,51,77,81443,14560,21144,4684,5942,3238,3081,772
1711931711.1111674,50,56,900933,110938,36267,56725,64176,16467,12874,5318
1711931712.1323817,56,56,141399,22273,14235,6910,5591,2804,1683,2833
1711931713.1200976,50,40,844740,132433,23833,19359,8173,7420,4313,7264
1711931714.138649,51,54,33295,47449,105033,19084,8547,7334,19234,4957
1711931715.0971692,54,56,84076,31558,11190,13576,4577,5633,1580,2246
1711931716.1186483,63,54,15491,11738,4309,9904,6662,3362,2822,1052
1711931717.1079564,81,63,249587,10805,3841,4383,2100,4352,1359,3030
1711931719.1217756,100,57,13404,6893,14231,13114,7232,4670,3920,8255
1711931721.1062753,100,60,14143,14298,18585,2306,11503,18549,4880,9765
1711931722.0977752,81,54,235231,36427,13513,3777,4993,2839,2154,2502
1711931723.1207762,75,54,134038,6588,5233,8345,1313,1933,868,1081
1711931724.112776,87,57,19880,10194,14665,21832,22605,11969,8532,8634
1711931725.104776,75,60,167513,11529,4691,5964,2090,3273,908,2771
1711931726.0967758,91,51,66744,26034,4950,7053,17050,11549,5996,6200
