,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711221154.1066046,27,51,1081537,871197,50115,59795,24594,19395,32575,28292
1711221155.090135,20,61,600617,160027,102684,73558,12789,17693,22979,18478
1711221156.115158,30,66,84713,13516,7696,9058,8518,6604,5016,3099
1711221157.118222,29,61,1528455,545431,43618,81126,25788,44940,33179,54223
1711221158.0877748,38,74,298498,71155,12687,10060,1975,5201,4049,2619
1711221159.117447,51,63,58599,21129,10509,5671,7099,10015,9466,7296
1711221160.1056302,47,61,122368,54649,41082,10180,27151,12088,11907,4321
1711221161.1156738,66,70,727552,28441,18931,25161,11869,44595,23907,32764
1711221162.1297038,70,64,1658873,156608,18311,20829,41508,19132,14138,35087
1711221163.109958,64,50,861125,327386,29638,27056,43921,45093,10915,11666
1711221164.0838537,64,47,426740,46456,7643,15008,5571,6901,4868,7631
1711221165.090994,50,47,393159,95116,47650,29276,44665,19388,24199,11867
1711221167.1165342,29,48,166027,76762,5192,2911,1578,2159,3802,3807
1711221168.1006029,29,54,1650713,232380,82505,106247,19022,41511,38647,42336
1711221169.1130295,26,26,40327,46434,1624,101,2355,3376,4004,3000
1711221170.1083999,38,29,2560593,221000,59958,35024,48376,55185,54432,21391
1711221171.1219273,50,44,535975,43471,10869,5318,1797,6496,8048,4634
1711221172.0973206,54,35,325111,56458,18745,3326,13738,15093,5443,4584
1711221173.1040745,63,57,14656,16327,5564,1269,3344,4027,4252,1596
1711221174.0998664,63,63,42397,26798,19526,12611,34574,11075,15545,11933
1711221175.0904617,61,57,846876,43141,6025,4589,4692,5449,3556,2562
1711221176.0893936,60,64,603010,82226,51372,6475,14284,23631,44387,30283
1711221177.111791,50,78,1245735,61280,22878,47672,6091,7693,21661,11626
1711221178.1014702,51,77,422032,26803,10951,6296,6698,8107,4698,3583
1711221180.092865,38,96,400295,48567,19468,7792,4917,5395,8990,2382
1711221183.0821347,67,94,1143174,57384,30514,61261,8625,10158,8005,19300
1711221184.0926547,74,93,771469,59465,25309,11072,12410,13062,6109,6217
1711221185.0924683,56,87,58723,119590,33949,9774,7178,10437,4420,5448
1711221186.1087139,44,87,541625,137051,127604,53567,109116,41228,28036,37214
1711221189.1047635,43,35,713452,688577,29414,32526,20654,28703,33736,67001
1711221190.093448,37,24,762601,219401,38525,30383,23884,20544,7667,4469
1711221191.1010892,47,43,2301648,146598,52248,120160,16720,77568,32414,23571
1711221192.082976,44,61,606174,190601,124473,24451,53314,36111,39847,44115
1711221193.1031106,44,87,1382975,354043,381261,27613,23247,32656,115606,68272
1711221194.0994306,51,96,1195803,41160,15280,21209,7490,12575,7806,8284
1711221195.0937097,38,90,260951,122271,4672,51788,13367,7679,10328,5639
1711221196.089974,40,90,1626180,80587,21677,44453,35047,21454,24392,31022
1711221197.0936525,50,70,1516309,985808,219491,87063,306935,164182,190791,114215
1711221198.108686,50,63,1221111,64020,4701,20728,14259,12926,13349,28078
1711221199.1009464,53,63,949060,368272,90415,79361,64808,38557,62619,62364
1711221200.096572,41,56,381209,171712,34971,14436,14570,7947,9738,11289
1711221202.101983,34,74,479322,88816,64536,20195,12131,7298,24415,7886
1711221203.1096797,41,70,380366,318483,27643,119436,50841,84566,39451,70131
1711221204.0839365,41,64,1436622,234110,8472,29482,16928,9587,30083,28473
1711221206.1191876,37,54,351788,122991,18855,18351,18217,6710,7259,24658
