,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711223588.5407424,41,77,335104,311247,15063,37064,14312,13454,8943,16129
1711223589.5427375,50,81,21423,43428,43003,34229,11522,20065,8216,8621
1711223590.5469017,53,81,1994,6846,4353,12162,773,4381,1467,1917
1711223591.5508916,40,81,142187,45412,6071,24921,23397,9919,9540,3024
1711223592.5373595,50,81,342864,285159,20097,31843,42012,32392,6867,15686
1711223593.5328197,40,66,37245,34012,13445,1709,9828,3443,1142,5630
1711223594.5600836,26,60,286496,12366,8678,6815,4543,1362,1055,665
1711223595.532992,21,53,388382,57074,4852,13125,3870,5126,1132,1210
1711223596.522731,20,64,96413,29601,6792,6919,7326,3431,851,1252
1711223597.5399325,37,70,700421,63046,56738,26787,46306,54189,13186,14305
1711223598.544231,43,54,2259192,220116,38940,35142,61925,26438,21032,11496
1711223599.547253,43,69,877599,38908,31248,16412,9233,6195,6196,3157
1711223600.552144,56,69,327506,69906,15057,20111,6214,29114,6713,5016
1711223602.54109,30,60,148833,8516,2076,2886,1971,1038,275,288
1711223603.5365274,30,60,920869,33159,23539,8153,5707,3767,6188,2004
1711223604.532608,30,60,682065,8861,6990,3004,4790,1467,1513,242
1711223606.548304,27,57,242376,113659,44406,20345,41384,15427,14390,21264
1711223609.534697,23,51,1751253,316285,84823,27676,31517,39380,30314,35640
1711223610.5511956,21,56,428110,127279,68591,23959,34642,18153,13094,13239
1711223611.533082,23,51,535694,79613,5440,17531,7965,9989,2147,5158
1711223612.5538692,23,51,1055387,346712,125093,104854,47146,44828,16809,4161
1711223613.5493305,23,51,851624,534895,196062,97751,55196,10614,9171,14768
1711223614.5449762,23,51,1944837,102042,15639,3908,8787,7212,3177,1781
1711223615.540024,47,51,867024,38012,13048,14848,46598,30466,4716,5061
1711223616.5450263,51,69,411453,16264,21581,18864,6835,7390,3024,1721
1711223617.5569966,51,69,727527,6776,5197,472,853,274,297,313
1711223618.5493279,51,74,142362,18914,14650,3326,3580,3466,658,489
1711223619.5609093,53,94,9122,37164,40958,44786,20885,13944,4103,6651
1711223620.5572038,44,93,127006,38600,5036,5206,3953,7732,5614,7545
1711223622.532956,40,61,860868,49249,33561,4606,23487,5980,3069,3960
1711223623.5545275,37,40,1944827,262983,21745,54667,39703,25878,18687,11776
1711223624.5487146,40,48,2075338,220872,69984,61207,84329,78181,10780,18072
1711223625.5219274,43,67,2595139,20398,16676,18881,15773,9898,12980,4792
1711223627.5423174,43,54,597989,52265,13725,2054,6715,8643,10684,9038
1711223628.5310175,35,48,319182,243604,6829,68771,31654,30537,42698,32156
1711223629.5574234,23,43,1667172,423256,185165,53933,34256,33951,129934,37948
1711223631.5508301,40,69,896713,276437,79248,58867,16727,98956,30489,59285
1711223632.542927,48,66,1885382,252179,22792,64111,81489,66668,25508,27322
1711223633.5413039,60,43,291978,72516,6373,1752,15168,14738,14228,5271
1711223634.5526707,53,16,213180,200937,10458,12913,6120,11294,8638,13644
1711223635.5391538,53,16,927490,239843,33471,70429,144098,52934,46878,32243
1711223636.5427787,53,16,943179,44495,3013,4349,6605,2228,805,670
1711223637.5393498,38,20,326619,183576,71396,39966,22136,16946,3647,2460
1711223638.5348206,30,3,97066,32417,755,1938,7552,3948,2567,2274
1711223639.5574064,26,23,278810,45972,8733,19917,25927,7875,2152,3418
1711223640.5573912,34,41,694723,148411,64851,15440,20005,25904,11154,20664
1711223641.560368,41,21,1550509,346669,21866,30284,41499,50948,14940,11278
1711223642.555709,29,29,1280248,910913,90914,31827,83972,38558,72409,19417
1711223643.5450397,27,17,41606,17828,2187,1085,1595,1795,1740,1691
1711223644.549256,30,1,514004,576054,26050,24536,24125,101227,42137,22459
1711223645.5356772,14,8,1616501,1329237,225226,264112,81162,37580,39934,38343
