,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075367.9039187,40,67,1300911,47552,20432,32160,21840,13796,9072,5465
1712075368.8964174,50,63,805418,98676,61013,27034,36939,28276,8050,5052
1712075369.9194176,78,75,3465626,25173,38036,26126,36296,11132,8303,4859
1712075370.9109182,80,91,118734,10590,13210,4726,3762,2131,1446,1297
1712075371.9029174,74,100,795112,21919,33398,18113,10280,5998,4936,5366
1712075373.8869174,57,74,623523,80146,10595,8269,11744,6212,3561,4406
1712075374.910419,60,69,93517,50160,29730,24305,12503,9191,6886,8772
1712075375.9024181,57,56,287629,16420,2609,11053,11098,2129,2232,828
1712075376.8944197,51,80,1389692,40736,69301,23995,15523,8944,3151,7338
1712075377.8864186,69,93,644497,10245,19185,9436,21150,10070,9111,2702
1712075378.909416,66,80,558912,126684,16956,20261,12434,11930,5360,6011
1712075379.9014177,70,64,193000,147539,10356,13222,16923,18340,8400,2588
1712075380.924417,83,38,363171,178752,27932,14688,45567,28718,11624,7522
1712075381.884918,70,26,126982,85595,19051,8942,23912,12574,16554,5992
1712075383.9004188,43,40,158402,312262,69159,25454,16655,5707,6477,9337
1712075384.9234207,35,50,114934,27118,7775,5675,4870,3282,1340,2009
1712075385.9149213,21,57,64246,68945,31555,4892,4559,4032,4321,2351
1712075386.9069188,24,74,26648,41514,32753,29508,2814,7611,7885,9503
1712075387.8994193,57,75,121218,42117,8880,15271,18251,12760,16146,15766
1712075388.8914182,57,67,85813,24183,1383,4940,2545,2461,1642,1001
1712075389.9134195,63,60,161691,243478,39226,25924,46223,19617,5713,3036
1712075390.9054177,63,35,1027310,240838,37113,12023,24694,20107,8163,6763
1712075391.9289196,40,29,2623907,283346,53796,18332,37634,11094,5866,19982
1712075393.9129183,29,54,263686,198841,39621,31091,22737,12225,5811,11314
1712075394.904418,38,60,34400,57296,13439,7716,25078,10617,10361,10575
1712075395.896917,47,61,357533,259924,56743,32937,15359,20066,13668,11535
1712075396.8884175,48,43,52687,9470,2105,761,1408,892,612,712
1712075397.9119196,64,34,427485,151318,3743,21558,16650,24123,14946,4944
1712075398.9034176,70,44,2427570,44096,11120,38410,18049,21193,7612,6215
1712075399.9269195,74,47,1064010,29439,11145,2444,10465,2679,3305,4720
