,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711225099.4063156,30,48,241339,33853,9194,3747,1750,1495,1342,1351
1711225100.415584,44,54,3174744,366387,72953,56411,47608,48824,56189,12455
1711225101.4195957,53,63,253992,27357,5477,20200,3738,9092,11024,4412
1711225102.3920228,63,50,539041,63329,2308,10656,3017,10769,8768,7081
1711225103.413871,74,54,108358,69779,3395,40514,14328,9158,10681,3371
1711225104.39929,80,47,235974,50179,2114,8752,6934,10343,2667,3832
1711225105.4024153,75,50,46734,38333,33343,13650,12241,8608,10670,5445
1711225106.4071767,63,44,1570116,214151,17344,10922,13892,10077,11082,2966
1711225107.4161153,77,48,920647,51531,31966,22219,10320,33090,22086,28206
1711225108.3988056,83,63,1396933,71744,24581,65371,34371,51200,19386,30881
1711225109.409691,77,30,196144,182925,2225,6407,3805,9956,13445,5218
1711225110.4120173,93,54,105702,14058,7685,14383,2445,8278,8255,4383
1711225111.4134536,77,47,1208960,316663,137294,18766,120845,29701,42066,29032
1711225112.4114094,74,30,135380,39019,273,6551,5373,10625,3970,3776
1711225113.4080348,70,43,614638,131825,13696,8046,10120,6700,10664,5334
1711225114.4194946,64,20,136313,58682,4845,2033,4160,8979,3795,5000
1711225115.4147131,70,21,454943,97686,43268,6067,10111,18351,10815,4427
1711225116.4111993,66,21,149619,55466,4216,5187,4665,8813,11091,5242
1711225117.4157002,90,27,220178,73986,12179,18607,13832,50264,54084,22931
1711225118.4155643,100,41,156199,13454,4696,5954,5543,10131,7372,3973
1711225119.3961139,100,48,1264940,47289,76422,28771,44826,45842,42505,8152
1711225120.4157343,100,61,273978,14565,3323,11238,9929,9004,9045,4382
