,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711227505.2481258,81,77,16284,48087,14368,15762,8209,7260,7173,4976
1711227506.22141,91,83,8517,2016,2932,2676,4269,3818,447,1048
1711227507.2409787,83,87,41930,11408,18668,4732,24441,8093,6737,2870
1711227509.2322285,97,87,80877,5767,2623,5818,5871,3267,1214,492
1711227510.2510626,88,90,39212,29874,15890,29594,19301,13657,9159,5625
1711227511.221916,100,75,4740,22011,1794,9921,14134,27172,4716,2875
1711227512.2415576,90,87,29498,9184,6279,23973,4838,7626,3283,3066
1711227513.2366893,94,56,27255,37244,447,1707,10927,14109,4402,4400
1711227514.234354,91,41,215996,70027,13551,5332,23234,11653,5273,3510
1711227515.2513978,74,60,29040,34369,5899,23643,7639,9545,6505,4815
1711227516.2402482,69,54,85282,29565,27188,5692,4297,8460,1523,1911
1711227517.2520576,50,60,78266,61471,2394,1392,3005,3152,760,901
1711227518.2402627,40,75,38925,6574,3608,2684,1484,698,484,169
1711227519.2370772,40,75,40737,19146,5037,16708,7534,6545,1969,2231
1711227520.2305822,35,66,122232,23071,11002,2302,4065,3093,792,2342
1711227521.2344086,41,91,81193,27668,13799,2057,1431,3651,537,854
1711227522.2381938,37,75,58218,107683,9018,9769,9496,4215,3251,1568
1711227523.233889,27,69,296114,91559,28658,14428,15885,9216,3475,2281
1711227524.2369478,30,56,95409,18128,2109,1666,4626,2650,1085,837
1711227525.232758,17,43,93796,41531,2202,4028,3673,974,673,765
1711227527.2326465,43,61,17662,41716,18851,11338,9286,7941,6646,2275
1711227529.249953,70,90,175493,2473,5712,3753,8035,4539,1123,3496
1711227531.2309825,81,90,54441,21858,4498,6004,1594,5147,1681,939
1711227532.2337844,96,90,3087,4352,2900,735,1503,3618,2339,1600
1711227533.2224498,80,81,71069,31058,11280,1497,2842,3753,3120,1484
1711227534.2503703,70,74,96055,46365,14209,11745,14583,12567,4716,4641
1711227535.2370384,70,66,80267,33340,4246,4193,4791,6587,992,1715
1711227536.2405908,50,70,184454,40990,21682,21535,18923,5127,6513,5846
1711227537.2457414,44,61,61331,30436,1191,3241,1116,1994,880,935
1711227539.251183,40,60,52400,16892,2352,1226,6274,3327,1415,2020
1711227540.2468336,34,34,1288625,742401,30513,17401,26244,26241,8680,8628
1711227541.2346544,21,27,841133,507488,39753,8225,5403,11591,12366,4056
1711227542.2307267,23,23,769236,68037,13083,14443,5811,11098,4966,5275
1711227544.249353,26,44,66603,133193,5092,34376,20562,33218,6082,5028
1711227545.2418296,53,69,63080,25914,31746,29812,44167,23424,16875,7208
1711227547.2563062,96,87,15317,11082,5381,17999,14504,14771,9932,11425
1711227548.243858,100,100,1909,16788,8817,41442,14571,26104,6350,9538
1711227549.238808,100,100,20357,10406,7510,10846,5005,11330,11731,4166
1711227550.2581482,91,84,85069,23528,3843,762,3374,3783,6762,808
1711227551.2464182,88,77,20184,7142,4126,462,3839,3470,2022,2410
1711227552.2495432,93,74,101350,17928,16075,17776,8026,27485,9207,13711
1711227553.2621946,88,64,413398,47452,8161,13387,10261,16159,17021,6055
1711227554.2323022,83,77,100829,15926,5606,3844,2786,2396,2814,960
1711227555.2436178,83,84,8889,11676,3911,15991,12332,9914,11883,5027
1711227556.240168,74,80,73372,15368,4765,5986,2777,5369,1850,2538
1711227557.2354739,61,80,65666,18140,1993,4364,2841,1594,3623,1314
1711227558.2394614,70,74,32473,31569,6945,4401,7428,10766,6855,6017
1711227559.2348964,69,74,4729,30270,27574,13218,23930,18718,15585,5830
1711227560.2709877,63,75,42674,27401,21139,5829,11865,5793,9887,10408
1711227562.2322452,84,96,2721,3258,5346,3890,7927,3256,4341,3045
1711227564.2520108,80,93,61159,29049,14223,4131,3467,4639,555,1266
1711227566.229223,57,90,16816,10580,10244,6473,5637,10355,7078,1547
1711227567.2397983,69,91,10453,6173,6793,12483,11304,12358,3371,5732
1711227568.243356,80,100,5211,8097,10694,19599,13738,10455,6558,2873
1711227569.246946,91,100,33322,28036,16144,27623,10823,9811,20999,8087
1711227570.2585566,80,87,2368,81564,7186,3486,15714,12708,10122,5138
1711227572.232358,67,74,6425,16737,4729,9301,13362,7704,4523,2967
1711227573.252806,75,60,134785,28431,13551,3928,23732,12273,6036,4325
1711227574.2411768,70,83,712907,99352,39874,57185,12608,17874,6964,2552
1711227575.2441933,61,74,1276324,345729,70332,26802,32671,31572,5879,4572
1711227577.2280147,40,61,66311,57167,12582,20441,12288,21713,5770,4305
1711227578.2389421,53,64,1383123,42883,59954,42719,28843,45918,14876,11700
