,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711214903.9929037,10,70,5031,10983,2179,1175,2876,2987,2705,989
1711214905.007876,26,50,72757,23309,2477,615,1644,4213,1047,1344
1711214906.009494,34,66,138420,113134,18357,38372,20842,12260,4183,10956
1711214906.9888244,54,56,20908,13547,9972,12444,12908,19124,5605,9100
1711214907.991475,60,69,8324,2356,1203,5356,4822,2844,2004,2347
1711214909.9909124,74,70,9078,13253,12740,9706,16649,31155,10185,4949
1711214911.9729588,47,69,22331,19991,7541,3539,5548,3798,1091,1742
1711214913.0012493,60,93,18513,27896,16767,16470,7287,9784,15485,9831
1711214914.0078351,40,93,55093,70623,27947,5401,15829,14560,8136,5016
1711214915.0013225,38,84,20180,20569,5181,3676,2033,2839,2348,970
1711214915.972962,37,97,136512,148481,151782,103507,49243,39220,12528,8642
1711214917.008275,30,93,7921,22154,6594,10999,4796,4067,2271,2023
1711214918.0024772,26,78,8974,30581,1318,2533,2676,3534,1030,3166
1711214918.9993072,24,77,127620,24501,5914,2048,1481,2392,2204,1145
1711214920.002586,13,54,214954,41047,5179,3006,4833,1745,1129,529
1711214921.0134845,27,48,37267,19172,13940,3917,19710,16032,14128,7540
1711214921.9940124,24,64,67884,21840,10628,2595,2490,2576,1991,2398
1711214923.0129175,40,69,32120,20079,15083,6995,16940,12939,10821,8683
1711214924.009003,63,78,21999,17769,8919,3534,8698,10223,6608,5387
1711214925.013258,56,81,127427,14566,3415,6784,2531,5409,1338,1373
1711214927.012729,75,91,7473,11935,13357,10945,12535,8400,3082,6611
1711214928.013705,75,96,1047,9549,16859,2916,14147,10089,7794,4534
1711214929.0102143,69,100,77156,11630,14005,2491,6059,3351,1274,1025
1711214929.9837599,48,93,82504,36012,8239,2410,2788,3253,2400,3307
1711214931.016677,29,80,2350134,369924,76118,18267,23323,19201,36786,17757
1711214932.0068169,14,66,142686,53806,4870,6863,2582,5280,4110,4905
1711214932.99413,23,60,240335,35864,14622,23213,22168,19397,10780,12425
1711214934.0209482,37,80,32249,2846,13477,17057,9397,8528,8578,8384
1711214934.9948852,60,81,30461,13754,4504,13599,27492,12648,4629,7901
1711214936.0106244,61,77,162693,20087,729,2490,5669,2072,2716,822
1711214936.9918036,51,78,197024,20096,4312,14838,3747,4015,2251,1032
1711214937.9868963,53,63,6033,12041,4071,4595,4903,6366,6015,7509
1711214939.0139008,43,66,266616,15728,2067,7683,3835,3690,3696,1811
1711214940.0103278,54,91,16495,14068,16447,10627,2871,11318,7722,3770
1711214941.9941065,67,56,66855,24003,3326,2091,5981,14525,3510,2370
1711214943.0051022,78,53,18494,11512,3413,3997,5354,7192,3526,2312
1711214944.0084755,80,48,48049,5257,2203,4056,2288,3642,1238,1967
1711214945.0038779,77,69,139560,31496,14834,23277,9461,11550,7751,5532
1711214945.9993763,66,80,40753,22317,4027,3822,2413,5594,1887,2547
1711214946.9978478,53,77,31542,22240,5829,2003,5404,3486,1008,1991
1711214947.9991312,50,75,4082,9437,3761,4060,1368,3992,2858,1438
1711214949.0027268,51,69,18514,24368,5706,10905,4478,9159,11910,10828
1711214949.9985404,41,75,110625,36825,12298,6573,1294,3471,3028,4078
1711214951.0021074,43,78,29500,38052,16057,7370,19877,8370,7125,7479
1711214952.0138223,27,74,24293,23458,3443,7645,4177,1882,2115,1485
1711214953.0012543,34,70,65738,16644,4380,10407,6232,12414,8539,5386
