,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711228227.3734446,47,37,21370,31050,758,5132,9891,2658,977,1301
1711228228.4002378,48,24,437737,131882,29580,19478,33416,17596,4970,4610
1711228229.3961346,47,11,206217,52560,15659,9987,23976,6676,2331,3081
1711228230.384359,44,14,57853,65970,23393,8825,15556,14189,3703,4777
1711228231.37945,29,10,30891,26439,131,1988,1068,541,310,65
1711228232.4076645,38,17,14672,19545,15921,8397,20465,7930,4212,1271
1711228233.3797998,48,14,155411,69431,2857,18508,15697,19620,3462,1503
1711228234.3823128,51,17,94209,27212,6807,11521,12023,8587,3846,1992
1711228235.3860357,57,50,62322,62528,44708,60463,17261,5651,5693,4092
1711228236.3822916,29,56,45906,26520,17124,8463,480,857,1003,922
1711228237.392658,20,69,32081,16809,1284,11820,1202,2792,1483,1111
1711228238.3793113,3,70,37042,25174,9248,4188,3338,1672,2001,562
1711228240.3953521,48,48,23432,18551,2793,2886,5459,2300,631,806
1711228241.385559,51,30,1232408,845430,102679,47812,71037,116968,39670,21609
1711228242.3790908,61,21,200073,41250,3847,5754,4672,5208,4236,1055
1711228243.383509,48,23,40174,13125,2396,14776,7361,2986,2910,1442
1711228244.3867335,53,17,23691,16232,1048,2770,5609,2949,1869,447
1711228245.390026,66,37,32166,10591,8036,11344,5226,11269,3612,2431
1711228247.3958678,87,17,112718,90373,9122,5967,28423,17205,2999,7864
1711228248.3912094,90,29,23399,12302,6091,1152,3015,3417,2530,1065
1711228249.4050536,77,24,162122,13529,3011,4875,674,2577,2143,3598
1711228251.3802342,81,67,15218,2731,26400,5914,9329,16625,9869,8144
1711228252.3833404,96,60,7673,14642,2392,7806,13804,22379,12395,6123
1711228253.3717678,100,60,2526,11395,5322,11078,13078,14713,4928,4612
1711228254.3914502,100,50,14518,1977,3707,12911,15255,21712,3702,6476
1711228255.4002616,100,26,65089,23377,2878,1884,3395,2672,3069,1471
1711228256.372985,88,48,14888,11127,20188,38350,23972,17711,6636,4985
1711228257.3752017,60,40,1545190,141672,19547,15433,11846,7004,5858,5465
1711228258.3737698,57,23,2060,12213,6667,2571,43651,19453,4968,2097
1711228260.3972065,80,21,2091,7542,3855,12759,18543,10539,4003,5853
1711228261.3989172,100,41,6114,2796,11089,30084,7325,25749,4286,5138
1711228262.365173,93,56,16961,23534,9823,6502,6707,9936,2740,3601
1711228263.392416,70,56,223983,16443,3616,3589,3663,1191,992,492
1711228264.378007,61,69,8138,12807,10712,40858,11399,9451,1678,3267
1711228265.3729157,56,47,14194,36695,4040,6658,7157,16855,7125,1959
1711228266.3777392,66,41,112083,9288,9238,1447,10872,12635,7118,4012
1711228268.3767102,97,40,7431,8666,463,14872,6930,13161,14190,5420
1711228269.4041083,94,50,13959,16265,8966,8347,15509,9600,8630,2880
1711228270.3921785,84,67,30894,6681,23019,22112,11166,13998,6959,5697
1711228271.3877752,74,60,186596,28424,10645,5314,10545,4066,1743,1428
1711228272.38304,64,63,8866,11035,2968,17907,11984,9133,5666,2838
1711228273.3775854,61,77,38428,25764,16248,57092,16567,18348,4858,5006
