,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933285.5256627,23,47,267935,144881,29938,11650,5977,5966,7237,2800
1711933286.5456505,13,41,64794,57353,25166,15473,21542,10462,6549,7352
1711933287.5050204,35,60,4010,5238,11796,9211,6552,4864,7694,6968
1711933288.5269659,43,30,119465,12231,3385,4260,9805,6256,1226,2308
1711933289.4846447,61,40,170363,36289,21658,11940,34241,9342,2343,2772
1711933290.5049849,54,29,1030788,324570,41553,54819,39148,27195,12658,12217
1711933291.4945433,50,29,96593,51297,53769,43195,8510,18031,6641,5227
1711933292.4840188,34,40,744480,134806,61821,29390,20513,16790,11994,6861
1711933293.504969,11,29,71115,34589,6294,2754,1863,746,548,414
1711933295.5153797,3,57,131627,73005,175720,23295,15030,10574,7153,5374
1711933296.5060308,4,53,347166,88213,45001,10011,41070,9640,8107,8632
1711933297.4956682,23,74,139222,46765,61037,4715,25919,10389,3619,4485
1711933298.4858873,24,81,55288,29148,87551,24114,20242,11735,7196,11854
1711933299.5061514,35,83,94981,10942,87509,9004,23316,10525,8081,5208
1711933300.4947743,27,81,140328,42979,12649,5552,5112,2011,772,436
1711933301.5156138,20,81,166296,19125,21534,7280,13109,2293,490,862
1711933302.5076144,8,81,20661,28833,97390,13119,31675,4016,2991,1068
1711933303.5306134,7,77,15548,31940,81098,9303,19065,9650,7573,7239
1711933305.483614,10,74,118478,242815,113166,16928,24226,15295,2585,4842
1711933306.5056193,23,63,181126,14350,23715,6379,16074,3647,2033,1339
1711933307.49659,17,44,254089,24857,2371,12909,4808,1937,1204,1012
1711933308.4864612,20,40,106030,68901,23713,23473,42942,7859,14312,4378
1711933309.5054293,26,53,40265,23437,61857,13783,32770,7670,4246,3028
1711933310.4936492,14,27,329830,426473,8723,17866,39243,13425,13994,6010
1711933311.4989781,11,47,111747,37384,62412,24677,22117,4976,4264,3714
1711933312.4886773,10,74,491256,36569,126804,34482,18388,11655,6513,3527
1711933313.5098271,14,66,38474,32897,23355,12228,30817,8173,7239,4155
1711933315.4913385,29,83,71604,75861,40141,11656,19600,9360,5274,1980
1711933316.5139122,43,75,49247,5939,9859,10996,12179,5347,2049,3745
1711933317.5035172,35,81,1879908,135105,152478,6910,20862,14535,4121,1309
1711933318.4937644,38,91,87080,13030,75638,24295,31003,10305,6362,2043
1711933319.480208,35,100,707964,56868,65019,24333,14988,7026,7196,6268
1711933320.498664,13,75,73477,36744,2258,1366,1525,1022,1759,1389
1711933321.488432,11,57,336319,259701,28219,25207,15313,15282,4844,9328
1711933323.498478,8,24,1682917,272084,96015,31360,29000,16509,39620,12363
1711933325.507652,16,57,95846,119760,94710,79484,59489,16328,5449,4185
1711933326.496446,17,70,462127,134881,82808,35376,21396,21029,5357,4213
1711933327.515651,23,81,27775,30168,55134,45185,52557,9920,6065,4557
1711933328.5044713,43,83,28911,19296,16938,14142,25586,15903,4455,7555
1711933329.5241528,51,87,4681,30807,78251,4322,22800,12996,1763,3588
1711933330.4819283,48,87,6891,65514,60780,19134,30232,8599,2475,1853
1711933332.4904308,29,90,242512,20976,28121,1934,9567,7296,1531,1295
1711933333.4807,24,94,58846,58839,111256,86622,25599,20361,14233,4209
1711933335.4904447,26,70,1421112,158432,29632,25541,18559,8606,10122,4443
1711933336.5113308,21,78,11846,14183,83376,28259,52403,12884,8477,3266
1711933337.5008998,24,75,37517,21122,65248,19293,26270,10611,6065,4333
1711933338.4904282,38,84,10372,52309,51542,13808,14121,21411,1972,2857
1711933339.4806643,44,100,38896,27098,125632,4943,38017,10704,2998,4472
1711933340.501487,30,100,66768,68980,74770,24601,5529,4815,5643,5117
1711933341.489644,29,100,11662,15591,101745,11039,13984,11919,4215,3563
