,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711220368.5018907,64,40,112665,55539,21901,2148,4550,9008,1557,2038
1711220369.5241392,40,24,195930,53756,4172,6979,13603,6201,1663,3529
1711220370.5311291,66,38,381652,34875,10158,11072,18368,33381,13149,7685
1711220371.5210023,53,38,1371006,192942,89052,10297,10594,22658,12956,7921
1711220372.5206323,44,27,193422,101815,16178,2375,5731,5166,3081,2871
1711220373.518515,51,26,38314,13290,1815,1450,5920,3528,2066,1315
1711220374.5221424,34,27,121581,44384,10925,4232,2200,5200,2403,1916
1711220375.527174,47,41,21147,12145,12716,29962,9760,20089,10153,8149
1711220376.537155,57,69,2628581,56886,78512,64104,47555,32848,32255,14763
1711220377.5255747,48,90,504851,44317,18178,7456,3695,3949,1305,906
1711220378.515932,47,83,114662,81397,12819,4147,7302,8119,2530,2737
1711220379.5157573,35,47,1571874,213972,7957,21224,47884,20508,10969,7123
1711220381.522504,29,20,335562,526608,23431,39029,17442,12687,10654,10421
1711220382.5110064,38,27,48972,43172,3208,18161,8045,14052,12094,7047
1711220384.5271347,43,23,1065793,9863,10033,3711,6265,8140,2337,1953
1711220385.5145106,48,35,332640,156343,36593,4845,6381,7561,3405,3891
1711220386.5186932,61,35,29385,5017,4629,4466,8723,13783,6088,7497
1711220387.5211766,66,67,17001,23481,6747,25577,7053,11289,6155,11305
1711220388.5273776,51,48,305276,577347,13104,88759,30243,47480,10295,6642
1711220389.5154107,63,43,90523,59684,7957,7236,7045,9840,2491,1837
1711220390.5239654,56,48,11978,2922,714,2379,1733,2854,2796,1097
1711220391.5283885,47,54,27948,11351,11798,12885,3427,2052,2244,2260
1711220392.515641,60,69,9946,16724,10017,5429,7413,10533,13241,6114
1711220393.5212169,56,80,257855,71775,32602,4072,6913,10855,2792,3925
1711220394.5159621,47,93,116051,18539,22542,7063,2734,7137,1461,2689
1711220395.5340035,44,67,629872,461236,95512,53108,76296,31411,19682,14363
1711220396.529561,27,57,140387,93977,20426,6419,7726,5319,2864,2899
1711220398.5062199,11,23,2796054,334371,21782,13235,45756,27911,9525,6001
1711220399.5234435,14,16,143464,52176,7106,5558,13078,5220,2241,1363
1711220401.5323124,37,4,393637,95555,9420,5564,32899,20519,16967,35636
1711220402.5195446,30,4,74194,101490,7286,2268,4363,4405,2157,7040
1711220404.50178,34,10,581788,244789,125836,39756,18965,23704,10634,21609
1711220405.5202363,26,30,1552568,333867,137335,58122,52304,52277,31472,23216
1711220406.5166192,26,40,896434,211947,20796,18966,17404,13186,10735,7184
1711220408.4942183,30,57,602897,44875,24771,18540,8529,4470,2999,4961
1711220409.5290608,26,54,1141967,155337,38942,22821,23395,12397,17103,11591
1711220410.5104141,29,60,1148199,628558,106787,71798,43433,52756,34478,22987
1711220411.5121064,20,53,1964731,271467,105687,14972,36947,24398,6681,14761
1711220412.5238998,30,41,46025,50639,21720,3000,8974,15994,10325,6180
1711220413.540245,26,41,1460883,55429,23694,4372,7875,3313,2058,4907
1711220414.5236852,29,47,934917,92923,11223,24049,18036,10691,4746,9008
1711220415.4951167,34,54,661351,25046,16263,6553,4119,4402,903,2010
1711220416.5295596,30,50,1233381,177305,4433,46501,18633,31161,22315,19183
1711220417.516927,41,54,521645,47156,31016,7772,11110,10152,8053,6264
1711220419.5409431,27,54,79476,26525,9544,3962,1719,1517,1904,2475
1711220420.512009,14,61,66982,36170,14439,426,4799,1688,1340,1168
1711220421.510753,13,66,74659,50877,45624,14931,13260,9668,6318,4057
1711220422.5119638,40,64,34113,5591,4465,1840,1684,9981,3378,3648
