,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711214581.1246622,51,38,66471,30146,1844,9581,5203,2725,1370,1420
1711214582.1122472,40,17,253501,21984,416,1421,3509,1785,1364,1048
1711214583.1474135,37,41,32012,31694,11909,23129,14723,8102,9584,2497
1711214584.1345015,43,30,97073,7467,2275,4639,857,5602,1169,956
1711214585.1443794,50,44,61558,42592,16651,13498,4367,9576,4825,3143
1711214586.1248326,50,64,214100,33980,10929,3396,5228,3385,2292,2352
1711214587.1372845,51,54,10308,30345,5034,7599,5759,6624,4692,4344
1711214588.1403031,44,61,39245,14480,7984,16130,8071,5534,3369,2076
1711214589.1284757,41,57,85090,36320,4161,15136,7572,4554,2455,4766
1711214592.130954,34,35,89759,55796,40875,16023,30442,6006,2888,3376
1711214593.1350303,40,50,43167,15495,7697,50318,13378,15023,5076,2295
1711214594.1228497,26,60,51942,13175,734,2417,1362,395,376,273
1711214595.140776,27,80,64631,26535,27361,11146,8066,4843,4160,3842
1711214598.1279078,29,77,51332,67527,17496,9417,8334,6760,6172,1995
1711214599.1257849,29,64,718733,51935,11126,15971,5238,6283,2138,2611
1711214601.1240697,30,63,54583,7261,1451,8622,2965,3787,4765,1737
1711214602.126809,37,78,27280,9707,10431,10636,5975,4796,4684,6673
1711214603.1332672,40,64,46247,15293,128,3047,3682,2452,1615,2763
1711214604.1335728,54,63,14420,6919,975,3069,1371,1425,1886,1486
1711214605.1305485,56,57,27408,22036,14935,14578,23815,13952,3082,1242
1711214606.1329806,60,57,18756,3292,6557,233,865,2149,2242,952
1711214607.1218212,63,77,841754,29478,18729,25039,22664,15228,11552,12650
1711214608.1251864,69,84,16690,8033,25465,14495,20069,13865,9917,6987
1711214609.1369095,74,94,72545,2596,22073,20395,16894,18799,17008,20830
1711214610.1392543,70,88,42476,13891,1224,16690,8396,5767,14364,13054
1711214611.1341686,70,91,140546,8609,5436,4876,1281,4387,2238,1624
1711214612.1226404,69,94,37850,6316,10348,12368,8535,7423,4349,6621
1711214613.141414,77,80,5645,7841,3213,7853,5389,15509,14317,13239
1711214614.1229637,81,80,9350,5217,5898,1348,2392,4293,4353,2241
1711214616.1289737,66,63,187171,38999,64867,17970,18264,7446,4015,9123
1711214619.1249628,38,93,1135435,213134,64129,3007,11910,7443,15875,9057
1711214621.1273818,35,53,67474,2640,479,188,853,550,375,291
1711214622.1350298,40,27,56535,69759,9908,6609,10053,24154,2975,4406
1711214623.1469405,56,35,40768,14088,5411,10388,11359,6191,7609,3441
1711214624.1337228,64,37,99627,7652,2650,4354,3837,3087,1510,1077
1711214625.121407,53,34,167668,49318,2091,4361,1791,2182,3743,1925
1711214626.1254625,47,56,6603,8123,6984,4508,287,1965,1531,892
1711214627.129609,53,61,55238,2948,5007,3508,3562,5183,774,1471
1711214628.1493325,53,67,20539,24419,18009,16634,8316,14049,9943,3916
1711214629.1361372,66,91,44240,19845,10146,19817,7929,10750,6644,9204
1711214630.1474035,66,66,89078,12957,1455,994,1739,1669,1173,1078
1711214631.136258,51,60,8735,38723,4432,15629,1958,4865,5429,1922
1711214632.1311564,48,53,58234,25446,10963,9109,8038,6366,4765,4309
1711214633.1508517,41,61,60691,20336,33314,13232,5316,6934,4903,3456
1711214634.1238077,37,80,58690,26408,17388,3575,7134,2172,1365,1189
1711214635.1435525,34,66,35625,73468,7764,4467,2079,4073,567,602
1711214636.1391625,29,67,5286,57840,13828,36170,19961,9918,6687,6883
