,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711681770.554161,80,48,28970,30010,24059,16161,17005,8129,4200,3960
1711681771.5851882,81,35,99520,7657,2098,3178,2310,7166,2097,2130
1711681772.5476148,83,47,1605550,74867,90442,66301,9617,23834,31345,19913
1711681773.5473552,88,53,796725,31136,7427,7711,7226,7755,4032,421
1711681774.539135,84,51,1020345,259986,127321,77891,34070,42935,53925,30026
1711681776.557901,54,17,125699,14073,782,1639,874,1038,940,296
1711681777.5509856,48,20,53710,49428,4620,21570,7089,7142,6475,7732
1711681778.6095698,57,20,1802,21390,11475,14812,12800,12126,9180,6075
1711681779.545242,74,38,84662,16230,16414,12570,9993,8678,3831,2679
1711681780.541571,78,53,52468,71951,38260,7355,6349,11180,8947,8281
1711681781.542988,84,57,19123,23969,19788,5720,11167,8732,2761,4020
1711681782.6059656,74,69,21729,16180,37795,4482,9134,4866,12340,3123
1711681783.5430365,74,64,20878,38549,8035,27786,9848,14700,7084,6159
1711681784.5364316,84,60,10916,39986,3359,24537,5056,21746,33298,10616
1711681785.5640519,84,61,17390,27653,25191,5618,7810,10881,33425,17640
1711681786.5650647,100,37,13806,65171,7442,8378,12345,30561,11224,12051
1711681787.5390668,100,44,14802,9914,11611,15458,7281,8718,10276,10651
1711681788.562881,90,56,17915,34263,47587,12376,7964,7468,9982,12099
1711681789.5650067,93,56,27931,31635,13022,29978,10770,19755,25401,6221
1711681790.5567732,90,67,27103,24071,14341,1508,3162,11693,11036,13380
1711681791.5368526,88,54,61838,52243,18805,6401,8095,14398,16082,16498
1711681792.5367236,100,50,54132,14701,29183,7019,15492,18328,11561,11893
1711681793.5375931,100,53,632004,14312,26964,6127,21081,7821,11083,15256
1711681794.5624378,94,53,38892,42455,26292,7826,17781,13739,9727,11662
1711681795.538316,97,60,10813,33687,13913,19901,10139,16758,10820,7951
1711681796.5782027,83,50,84725,81343,32064,11325,32135,9765,7616,7473
1711681797.5409958,90,43,49722,26954,815,24602,10947,17646,4691,6025
1711681798.5373876,87,50,65921,17335,18481,23628,23664,8353,3876,6045
1711681799.5408332,77,47,95609,50202,15378,14787,9094,7574,3841,6091
1711681800.5663617,81,48,153470,34336,13357,5661,12249,7592,6584,1813
1711681801.5650468,78,37,32290,64832,7925,10059,13264,23210,5317,3277
1711681802.559255,80,27,14177,24594,17436,6738,24826,7385,3801,5049
1711681803.5627286,66,35,12803,70464,41024,12393,3954,3612,2242,8307
1711681804.5575273,57,23,18111,77878,3204,9584,21494,5180,2534,2940
1711681805.5592492,48,37,37267,33159,23503,5108,6870,6656,1484,4430
1711681806.556488,41,30,16921,64550,13380,12769,20036,8855,3829,2722
1711681807.581898,51,34,8275,38621,20933,18324,4527,5336,1389,2760
1711681808.544181,64,41,24446,30050,5153,8988,14855,8375,10364,5114
1711681809.5434568,61,53,100700,40978,92292,14626,10387,11844,6455,3936
1711681810.5718048,54,60,70465,103850,41006,16578,12222,7174,3603,2691
1711681811.5374131,63,41,1438633,152943,2718,33964,11458,27999,29819,22627
1711681812.536249,74,50,32519,12519,17917,13959,24168,27325,52032,33327
1711681813.536963,84,27,28459,3528,750,542,957,1324,890,1099
