,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931925.3280718,34,27,289119,177687,19737,14042,23719,11670,6827,6115
1711931927.3392434,16,54,204838,30356,19087,7229,5436,4172,1863,1302
1711931928.3266597,13,47,226748,24918,6438,6701,5092,2406,1132,2899
1711931929.345658,16,61,73949,48342,23342,15511,13229,6323,3779,5129
1711931930.337108,35,51,35034,48072,51835,14768,14944,21629,7874,12808
1711931931.327151,35,61,822750,38119,69478,40728,35106,13428,11288,6210
1711931932.3476431,38,61,117112,19828,9703,1238,5684,2807,1628,1879
1711931933.3385026,41,70,142076,13471,15380,7278,2617,4063,1913,1776
1711931934.3289397,30,64,70972,90050,48306,23121,37108,9795,10737,6134
1711931935.3177261,38,61,1189219,57173,20745,70566,11519,29583,7751,4227
1711931936.3691595,26,87,207746,7363,33133,10794,4325,1067,775,1493
1711931937.328732,17,87,132432,39268,69779,26617,21094,5716,4180,3969
1711931938.3506527,14,84,183266,166339,103571,10804,58919,11731,4728,4727
1711931939.3417141,1,74,140921,148249,64113,28023,35059,12229,7888,3676
1711931940.3309238,8,60,156418,47372,45981,42813,33053,6548,6398,3251
1711931941.3195062,24,47,187268,26301,14940,21160,37942,16974,5992,9028
1711931942.3405645,26,53,59273,58646,64238,31252,39283,8935,3975,8155
1711931943.362745,27,51,127184,96571,14317,37158,10707,7818,5442,3309
1711931944.3224862,26,47,2123772,93180,56244,32941,27198,7116,3447,2866
1711931947.3240955,17,29,31795,62586,49200,26638,60885,12272,8967,6261
1711931948.3141518,29,34,189707,57827,47253,41518,19677,21618,4757,1678
1711931949.3333964,29,37,156689,96085,93468,12500,18016,16037,3908,3090
