,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711680113.6446354,100,67,95465,54401,7148,5774,15496,15579,3779,1961
1711680115.6295722,100,41,134879,89274,12942,30903,35065,24922,5119,3519
1711680116.6592839,97,56,204429,26552,66327,40279,20090,10230,5219,9807
1711680117.6583905,91,75,34867,41219,18819,15220,11675,11687,4132,6913
1711680118.656918,94,70,65043,22471,28892,16814,22506,16814,15735,9266
1711680119.6568549,93,70,305860,15130,4488,5200,6326,3904,3114,2510
1711680120.6522043,100,67,10439,22234,45532,12175,5668,12605,10844,8085
1711680121.6502066,100,80,30859,12409,33961,7933,8559,12186,14142,5445
1711680122.6464798,97,87,97447,9048,13456,1830,2512,2424,2936,1189
1711680123.646796,100,84,56787,37257,20177,4152,10639,15332,12684,8862
1711680125.6489527,100,41,9583,4889,7205,2183,10056,11498,16811,8488
1711680126.6503477,100,47,12373,5659,8072,23443,9451,8936,6398,15657
1711680127.6445832,100,41,243840,32446,4476,16687,26464,15585,29311,21755
1711680128.645365,96,29,21504,68393,5186,6092,14140,19654,7409,6026
1711680129.644186,90,14,10103,31833,2555,6511,20007,16027,11185,7428
1711680130.67829,90,1,89892,20917,1536,2587,992,6632,5736,4547
1711680131.6626108,87,1,7706,14472,3518,15766,8680,7278,5477,6060
1711680132.6289897,78,1,563570,79046,1494,4545,19780,9344,5252,3600
1711680133.6621335,61,23,31121,41429,23464,6248,7340,6951,8031,20876
1711680135.6288078,54,34,17295,39112,15470,20692,6737,5734,3949,5268
1711680136.6576407,57,50,2224,42796,8156,6643,10267,9834,5252,4342
1711680137.6835928,64,51,2803,25774,10884,16674,7226,9697,3979,5256
1711680138.6546133,69,63,51987,17984,3817,10687,8963,17539,4590,3633
1711680139.6492753,88,50,44325,17010,4715,4459,13123,10808,7196,2188
1711680141.6582155,75,41,20447,29338,6754,8859,6184,7254,4812,4439
1711680142.6304984,57,50,31000,28117,21264,8787,6983,6963,7305,3124
1711680143.6422749,38,60,15492,43694,24725,15134,20562,6206,9435,4902
1711680144.6754425,53,61,20752,33298,6370,5946,13913,7359,4086,2537
1711680145.6368597,61,70,8826,9341,17895,3325,3384,11446,5314,2641
1711680146.6370053,74,70,12391,17076,23939,6787,7194,18134,5466,4713
1711680147.6459186,83,75,10502,18299,14547,11964,10573,6789,2633,3870
1711680148.6424625,67,87,108367,25964,13906,3680,1220,1792,1743,860
1711680149.6374857,61,87,13648,9800,7651,18633,11334,7505,9348,1221
1711680151.66027,57,88,49031,22778,33851,1207,8299,13948,8624,4677
1711680152.654555,64,75,21332,71203,7010,7982,9248,6229,4167,2777
1711680153.6441052,56,66,21901,28408,10131,9981,10839,5075,6500,3010
1711680154.6451917,44,61,581791,60773,26153,8909,4463,6926,4274,3579
1711680155.6937563,41,50,66988,38581,10050,10122,10321,9229,7812,6862
1711680156.656832,47,70,8931,23487,51712,9503,21607,9676,8919,3699
1711680157.6570115,40,75,137150,47951,29582,6944,4989,5071,5623,5836
1711680158.6596265,56,78,15078,5841,2890,5676,2431,5555,3496,1558
1711680159.6558363,48,64,558061,171450,14511,8219,17032,12794,8512,5356
1711680160.6542773,50,48,76784,22180,2828,6013,11384,4886,2321,9159
1711680161.6354227,60,54,41244,7043,13740,7108,5826,3887,3315,3032
1711680162.6684399,47,44,35326,55540,6141,10340,7276,7234,1592,1376
1711680163.6625488,53,60,27641,27649,9326,9603,12964,5584,2621,3085
1711680164.6553733,56,69,23688,23403,16299,6753,11542,9469,2832,1465
1711680165.6546123,56,66,12247,23958,16524,15455,4559,8183,2998,3714
1711680166.647621,60,53,57635,108681,8898,1780,15596,18271,2783,2183
1711680167.6486464,66,48,89204,35764,6120,8240,3309,10769,4554,1662
1711680168.6439805,63,63,37729,4647,7266,19543,4312,4921,4502,1525
1711680169.6465414,56,47,24209,92711,15389,10898,17226,9823,6248,1643
1711680171.6502218,38,84,9328,11258,7492,19282,9173,7173,6316,3264
1711680172.6445525,34,63,12608,40674,3506,12796,10937,5537,3013,4584
1711680173.6604288,48,75,12453,21636,7639,17724,7334,13847,5534,5997
1711680175.634519,41,44,83984,73241,1709,4628,2573,2946,1338,1269
1711680177.6315827,34,56,14474,21116,1466,13992,7376,4380,6874,3102
1711680178.647574,40,66,31133,15362,24155,9346,4035,6892,4208,1685
1711680179.6457102,48,94,20645,41136,35800,12223,4060,6807,4030,2425
1711680181.6354785,56,81,18818,16316,3468,11344,6666,5451,3348,2660
1711680182.6296654,66,69,38640,13348,6925,9888,10979,12216,3244,2644
1711680184.628775,69,66,174791,2929,4265,1388,3647,2841,966,859
