,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711932265.0564399,47,51,957263,50951,29235,20295,29194,10183,13074,3964
1711932266.077335,40,40,112365,100978,21203,4264,7238,3427,1072,3123
1711932267.0666492,35,24,25271,47926,4716,9983,13532,7834,5710,5028
1711932268.056479,24,26,517689,81871,13423,12892,14136,14154,4547,4570
1711932269.0446863,16,20,38567,43449,6714,8181,2086,2036,2646,1065
1711932270.0646744,35,26,61321,36144,17084,10274,23234,13481,6540,2255
1711932271.0551746,41,38,10442,15799,15430,4413,15681,9226,5776,4549
1711932272.0765357,40,40,366315,83287,17539,10084,9253,12141,7587,5590
1711932273.0655005,48,37,69711,16355,3401,847,2386,1578,771,693
1711932274.0556529,47,47,8918,22242,22498,8161,4078,8789,3048,7459
1711932275.0431502,43,38,4420,16286,8478,2458,16963,5724,2842,2629
1711932276.063195,44,51,15981,11318,10746,10973,13523,4584,3798,4799
1711932277.0509555,54,53,59841,28709,3252,10313,13112,8638,4243,9516
1711932278.0405178,40,48,144401,38960,19198,13407,12345,2339,1478,3181
1711932279.0604224,40,75,37894,7635,26059,40171,11585,16378,4414,9540
1711932280.0507252,35,54,47113,37994,3774,2610,1886,3116,824,1848
1711932281.0718966,35,81,76096,6610,32020,3054,3051,8482,4316,4080
1711932282.0598319,54,64,10484,19280,3562,3159,13561,7879,5778,4469
1711932283.0486968,47,53,10332,30847,40577,3514,15593,6188,11950,2897
1711932286.050144,29,64,195731,74018,14670,11314,10810,8542,13068,7721
1711932288.0887244,16,40,28465,35905,5558,11973,8084,7579,2786,6470
1711932289.04967,29,38,5335,16359,2305,10058,20465,7373,4166,1384
1711932290.0686677,30,51,16365,43990,36714,12620,9529,9165,4154,2535
1711932291.057647,44,56,18653,21515,5620,21467,12774,5038,8217,7248
1711932292.077198,47,61,62252,33159,12499,13151,6517,8922,12148,5653
1711932293.0657682,40,64,93720,9228,3407,2876,5318,1883,1692,1783
1711932296.0681756,56,40,11162,33191,17180,14464,17545,18067,4705,4186
1711932297.0576499,63,50,6546,15366,27272,9363,20919,13224,8763,4112
1711932298.047912,48,53,39820,18230,2165,6936,1931,908,652,302
1711932300.0580158,48,56,3633,13575,12778,6888,11954,11004,6721,3578
1711932301.0490093,38,54,99047,15082,28927,13406,52133,5056,9812,2914
1711932303.0589275,47,54,9147,22410,19320,16696,35232,9512,3931,5938
1711932304.0784388,30,44,211399,93077,21172,6797,11787,7429,5268,7597
1711932306.0564299,29,54,29960,43850,15922,16297,7793,10949,5380,4231
1711932307.0751677,30,57,12660,12865,6711,14476,12099,6974,4613,5502
1711932308.0631638,44,66,32877,15460,9428,2050,1958,7677,9057,3491
1711932309.0834303,63,67,45577,4415,20907,9558,12364,12538,9070,4515
1711932310.041916,70,61,2213,26267,5486,7685,8769,11567,8663,7759
1711932311.0616775,66,50,15189,27145,1247,10463,6758,4202,4973,2888
1711932312.0524168,57,57,27984,4864,4169,2875,2334,1401,1109,868
1711932313.0411851,51,50,11627,14491,8394,9862,10492,5801,6306,5116
1711932314.0616503,40,61,66378,17800,24697,15290,33984,5012,6914,6208
1711932316.0436215,48,83,13329,14790,21722,11697,13437,7531,5536,6023
1711932317.0649123,40,80,451555,91149,31884,14616,12514,9386,4553,13541
1711932318.0548844,41,74,101875,7826,5170,764,3839,1383,2042,1504
1711932319.0431192,43,74,32958,7919,15662,3833,4612,7078,2163,3373
1711932320.0931895,37,81,10713,7009,48413,21474,16466,6565,3996,4676
1711932321.0521083,43,91,760,11650,13422,11059,9023,4943,4248,4007
1711932322.0726335,30,81,129534,83094,18991,5501,5946,3104,1620,1746
1711932323.0620725,16,69,961014,177046,57590,38904,32517,13809,20979,9972
1711932324.0830498,26,51,221572,26029,21145,15283,21055,15489,13333,8024
1711932326.0656521,43,77,113232,5695,5127,7079,3522,2792,4918,1846
1711932327.055653,44,66,502881,78816,12349,7855,11845,6522,4840,3588
1711932328.046673,40,67,85361,65558,45506,8840,9297,19406,3345,8936
1711932329.068138,35,43,883649,124570,24641,20145,29005,13273,5912,4257
1711932330.0572808,34,34,137965,95097,30305,19775,9825,17090,12665,16167
