,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075135.7658758,21,54,48496,185161,101135,24377,16226,9359,4244,13509
1712075136.7578757,17,56,49015,45189,13558,1331,4849,7481,5184,8803
1712075138.772875,38,54,930659,143978,43501,17382,166543,27759,8674,6964
1712075139.764875,54,50,274492,54967,6502,39762,53380,10097,4579,8930
1712075140.7568746,47,53,193890,37568,8440,5446,1887,3415,2223,4540
1712075141.748876,67,54,26384,39440,15491,8390,7094,12045,5363,3950
1712075142.7718751,63,64,29287,16400,14870,8413,19812,3626,3022,2052
1712075143.7633748,64,66,7141,34978,14055,7110,11550,6440,2999,856
1712075144.7868755,53,75,52080,43684,14311,26929,6435,2594,6728,7308
1712075148.7548752,69,67,16834,25170,8505,4084,5961,9316,7133,4216
1712075149.7468746,83,74,43413,10411,30642,3975,3396,7488,5362,6038
1712075150.7698755,80,81,80206,27054,45169,7711,16028,7588,9981,4334
1712075151.7618759,91,88,33031,22708,15796,17353,19122,10100,5934,6260
1712075152.7538753,75,93,55866,26387,12362,7035,4067,3761,1957,1889
1712075153.7458754,64,88,72923,24089,18464,19334,9908,5840,4932,3432
1712075154.7688746,57,84,62410,44766,26267,19217,13927,5696,3429,3656
1712075155.7913744,29,81,621275,259348,40479,116519,52328,12102,14250,12335
1712075156.7523768,37,81,240872,25751,14583,3525,5416,5161,4177,3338
1712075158.7673762,27,57,2031950,181677,12343,25250,39945,13037,8242,4380
1712075159.790375,30,43,3138318,974730,66276,33692,49431,37179,44998,45792
1712075160.7513778,26,34,745874,92407,11405,6064,5337,9756,4436,5322
1712075163.7583761,35,43,1755039,113959,48693,9858,23112,11292,9687,13559
1712075164.7503748,20,44,330483,344125,34841,42291,35132,11008,6861,9046
