,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933832.1794372,67,57,11421,19168,18987,28112,6674,6811,7132,6707
1711933833.1691492,66,60,7963,10659,24226,16403,26673,10345,3002,5100
1711933834.1586084,61,77,65769,43640,20927,15747,8075,4169,10434,9391
1711933835.1814733,30,81,20332,41853,34558,6883,9468,4235,6855,6458
1711933836.1734638,27,81,48792,27230,38265,16044,6136,6204,7680,5458
1711933837.1631508,24,91,6446,6326,11267,31411,9702,6963,3807,4499
1711933838.1851654,40,94,5842,14664,8645,27038,15972,10361,4093,4504
1711933839.1736453,50,100,5051,17846,13541,27526,10306,6173,2160,2689
1711933840.1641452,50,100,44827,10263,22282,21342,6885,4096,5008,2854
1711933841.1865888,43,97,150408,44265,74029,22118,16225,12360,7000,5403
1711933842.176103,20,97,68012,43941,51401,4387,14463,3544,3469,2948
1711933843.1966457,24,83,23370,22888,3715,6873,3227,5946,5613,8192
1711933844.155861,24,69,9279,35494,12904,21343,19447,5559,13379,7186
1711933845.2079256,35,60,15828,9839,10311,3780,10712,4434,2363,3120
1711933846.1662083,51,53,10933,23226,11414,2969,7750,5623,7373,9915
1711933847.1881728,54,60,20923,9846,12436,1750,7201,4645,6705,1265
1711933848.1786613,60,57,35162,56768,19024,17530,8123,9335,11604,9765
1711933849.1674292,56,50,26444,38103,10061,12642,37079,8433,6612,5900
1711933850.1576502,47,53,234194,98189,19151,50580,11792,10773,4433,6794
1711933852.1685417,17,40,454767,147501,7401,9042,12975,6886,10543,5322
1711933853.1570492,8,44,27592,61813,17161,22372,19137,7532,10640,2785
1711933854.1784303,30,44,51004,4592,3035,7275,9175,5307,4649,5682
1711933855.1666632,40,41,161665,52648,12937,37297,10941,11804,4187,9304
1711933856.1872823,56,37,53259,17478,855,264,5733,2820,721,579
1711933857.1779997,63,35,39243,12487,3473,2370,2447,2475,1480,1478
1711933858.1987529,56,29,731861,72108,27081,11575,35864,22309,16954,12308
1711933859.1565707,60,34,78114,48805,4229,55919,11373,15686,8178,7021
1711933861.1976495,54,53,1351601,60319,22122,17732,20550,10365,7915,4497
1711933862.187143,57,60,116887,39107,26449,14036,10053,19995,5352,1942
1711933863.1776278,56,64,82495,21083,30230,21462,11644,9362,6237,7404
1711933864.1674817,51,81,66989,5316,5526,8831,2925,1761,2626,961
1711933865.1569908,63,74,830678,429297,48081,65883,75707,133572,60041,41185
1711933866.1776543,63,74,695303,64243,12531,5325,23556,16573,17710,8388
1711933867.1674662,41,66,7658,28108,3592,6841,5932,1746,1062,772
1711933868.1571655,27,57,724878,354091,188231,26742,51739,29623,33037,24991
1711933869.1784554,13,56,630758,192868,205209,48014,8088,10010,10466,7781
1711933871.1883879,1,70,161632,186672,84376,17739,18795,14093,7073,9487
1711933872.1790185,17,60,591070,25466,2229,5634,20898,7807,7684,4803
1711933873.1986501,44,54,36796,31198,24945,23325,10594,15890,14199,13137
1711933874.15746,48,51,67900,7377,3030,1352,2123,1230,704,480
1711933875.1781704,54,56,22462,11490,3115,7704,1752,1665,2346,1767
1711933876.1690109,35,74,215589,56342,52784,39658,45635,6455,5034,4743
1711933877.1886501,16,70,644879,363951,175035,117660,53697,32748,43930,17954
1711933878.1779294,10,75,171141,193662,102319,25134,8265,20330,9810,8679
1711933879.1668415,11,64,78976,49273,10848,4567,4087,6033,1480,1935
1711933881.1779554,29,54,461927,53357,9045,8112,32769,11371,5433,11122
1711933882.1679635,29,63,20165,25158,77423,1877,30320,6598,6449,4882
1711933883.1889687,24,63,198073,72339,9290,18791,18489,6085,4109,2306
1711933884.1776798,27,54,40011,44083,23633,12420,27000,5836,8437,3150
1711933885.1695852,26,66,1055632,64509,63417,22983,49121,22238,13147,15041
1711933886.189828,23,56,35763,57589,7626,25678,13325,4536,5604,4818
1711933887.1786532,27,56,26942,50411,10807,6989,8112,6370,5474,2899
1711933888.1979277,40,47,119731,39465,5033,5375,8420,10451,10589,4068
1711933889.1556304,40,35,73345,52658,6416,9083,26510,9005,3193,7201
1711933890.1769857,48,29,438722,111544,26914,8905,13598,13906,6670,4950
1711933891.1662402,37,24,371530,43311,7239,3295,12501,1826,2644,2402
1711933892.1559463,21,37,677156,153295,77577,40819,30559,17931,12741,11517
1711933893.2076082,14,44,50527,17604,7082,2182,5518,1981,2234,675
1711933894.1667967,17,30,48447,67374,1983,4253,5998,8868,3673,5725
1711933895.1569996,27,53,14879,23271,46917,16218,12371,6566,5962,4799
1711933896.1774178,35,47,17466,13585,2394,2867,3773,1945,827,2202
1711933897.1674728,38,54,130916,116310,120995,12335,21546,25699,4732,3942
1711933898.1551785,37,74,30381,30586,15617,10744,13310,6383,5221,1842
1711933899.17436,44,70,68952,31815,53890,27675,7855,18173,4270,3310
