,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075233.9690437,44,57,1040201,32954,8963,5707,8420,3305,2609,2686
1712075234.9615424,47,57,131687,85003,7373,5621,7512,2814,2066,648
1712075235.9845421,37,41,41700,56189,7683,3531,1060,1432,459,562
1712075237.0075417,21,41,787562,24873,7671,4686,2852,2124,2175,2475
1712075237.968542,24,47,194589,129050,50980,49979,17414,18867,16862,9373
1712075239.9835434,51,67,358746,82451,30665,18927,19340,9234,11331,14628
1712075240.9755418,56,67,135735,81486,27215,24085,26490,12876,9705,5523
1712075241.9985423,53,69,599289,89102,57566,27385,23754,9758,5982,7216
1712075242.9905427,35,70,1166233,109165,91048,50991,32974,5448,7840,9291
1712075243.982042,37,74,595431,62516,31826,22974,32596,8372,18536,8099
1712075244.9745414,43,78,41293,13692,11773,12254,14320,6228,8248,2884
1712075246.9890416,63,77,714846,99963,61970,15606,23662,8610,10004,8538
1712075247.9815423,53,64,33953,59237,7098,4115,4573,2104,1620,2276
1712075248.9735422,51,61,364861,169446,55750,48342,47158,37906,13931,12711
1712075249.9655423,43,47,329580,32855,5265,1629,1142,2298,534,758
1712075251.9805424,67,35,128494,57874,6925,6652,13870,12035,13136,9620
1712075252.9730425,77,40,73133,33394,44023,5639,13000,24152,8425,8678
1712075253.9645429,77,50,67299,108112,90240,8848,31840,13293,12786,13064
1712075254.9875412,93,63,244834,18721,8649,15888,7205,12870,13839,12537
1712075257.003041,80,61,1836471,149006,19855,38757,28764,12046,4759,8354
1712075257.9635425,88,64,415374,16785,14748,6560,5310,4241,1440,1368
1712075258.9865441,75,61,164026,64996,33378,4644,8041,10855,7321,5808
1712075259.9785416,56,60,350410,61938,10247,9834,10598,4799,1241,2110
1712075260.9705408,69,60,51376,64138,7784,27537,25024,17719,11986,11602
1712075261.9935417,64,57,766477,139262,84303,46646,32852,22061,27632,13026
1712075262.985542,57,54,342967,247380,36748,37937,6744,19863,12305,23379
1712075263.9775414,67,56,10633,49407,20182,5476,6131,10976,9372,13316
1712075264.9695432,74,64,41067,20111,26072,2077,3161,12533,7330,2456
1712075266.9850419,91,57,1085073,150326,7859,11480,7690,8096,5568,9719
1712075267.9770415,84,60,48550,86341,17877,36153,40198,11451,7408,5510
1712075268.999543,67,56,155273,22859,4480,8312,1020,2304,2108,2194
1712075269.9915414,47,63,88536,14155,27231,9757,4603,3437,3977,1546
1712075270.9835436,66,77,40731,18867,11117,10966,9368,8692,7884,9403
1712075272.0060425,74,74,308873,31046,8602,3915,9183,6186,10091,4328
1712075272.9675422,77,74,40583,49688,24613,11895,15969,7622,16589,11003
1712075274.9820428,66,50,55811,51270,11787,5954,12678,7976,2291,2476
1712075276.9665425,44,48,337166,39285,63702,25693,24808,14565,5671,9376
1712075278.0205452,47,53,250331,24408,7922,5762,1574,3032,2053,4829
1712075278.981543,38,63,331943,125542,73453,70663,45668,15681,11116,4886
1712075279.9740415,48,67,249796,42916,7077,3707,4712,2269,627,411
1712075280.9655447,41,70,15883,46548,82140,41060,25572,11749,6006,6478
1712075281.9885416,51,75,8548,30713,23267,24792,18311,13260,8586,12033
1712075282.9805448,60,66,15079,64573,15684,9425,13992,10576,6795,4788
1712075283.9725423,56,69,1140278,391652,78899,43791,36277,16213,14438,12794
1712075286.9795427,47,48,1716410,135873,31829,22436,10402,27429,30136,14186
1712075287.9715421,60,47,930843,156608,39789,5797,8326,19010,5269,7155
1712075288.9635427,70,47,523010,96300,27193,17740,13064,31733,11521,4456
