,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712076982.7211533,30,100,13121,14373,49020,10050,4589,6480,8908,3126
1712076984.7051525,37,100,75728,27981,54394,5177,11583,10942,7769,3850
1712076985.7281544,37,100,116479,13193,18387,967,6680,3742,1624,2316
1712076986.7201543,30,80,41645,85095,31640,20273,24079,7176,9139,9105
1712076988.7041514,24,78,58210,41680,58533,16653,16441,6164,3117,4040
1712076989.6956532,20,83,33127,9751,19731,2372,5401,2355,1926,1072
1712076990.719153,23,94,33631,30576,41762,3347,2503,5996,4695,7023
1712076991.7111518,13,96,3060279,87305,62607,26464,6720,7592,5323,2279
1712076992.703151,17,75,2051839,171881,9071,32548,19303,18076,19035,12497
1712076994.7181523,1,30,1906045,258792,21427,21366,11124,8629,10184,9132
1712076995.7101521,11,30,16413,20363,26544,11019,18168,9510,8894,8893
1712076996.7021525,4,41,608579,287298,138774,15985,46458,19994,6586,9765
1712076997.6936512,13,37,864338,155902,27043,12309,25767,10403,12926,12540
1712076998.7171526,14,38,630538,488563,45668,49890,54025,20352,12831,14823
1712076999.7091532,10,26,2066530,116167,35271,17884,12318,16298,14696,8509
1712077000.732152,14,17,200014,181882,41666,10027,18256,16510,6913,9935
1712077001.7241538,17,27,60354,59875,24859,18673,17148,7954,8476,3293
1712077002.7161524,34,54,6410,11938,9355,19964,5713,6484,4098,3224
1712077004.7001512,41,69,40593,8381,2541,13081,5927,1928,2276,1154
