,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077666.6432097,66,54,179811,45446,13731,1687,7251,8180,4636,4473
1712077668.65771,53,50,331951,31467,9790,19131,18704,4848,4284,2665
1712077669.6502087,66,56,12783,15575,9763,23537,6656,14119,7733,7407
1712077670.6417131,69,66,15442,20629,22233,12815,6451,10897,5126,13988
1712077672.6572087,94,88,12157,6922,13345,10004,14256,9630,5754,3267
1712077673.649209,100,75,6858,6057,3181,4612,7537,22809,2322,7141
1712077674.6412106,93,74,14584,20048,18353,52082,52762,11095,24446,4857
1712077675.6952093,83,66,49593,49760,7049,13754,22252,6697,7303,4370
1712077676.6562111,74,70,8335,12397,33970,11868,12271,11851,5739,9655
1712077678.6397102,34,75,49756,13427,9040,6672,1743,1539,1665,1146
1712077679.663211,30,75,368603,28934,6306,6714,6094,3245,1965,1543
1712077680.6552112,34,75,18577,16873,46200,6451,8948,16089,8204,6961
1712077681.6472092,40,84,60187,58427,1738,63314,16211,8688,7747,13005
1712077682.6392095,51,74,6980,39262,7463,8048,11543,12009,7422,3805
1712077683.661709,56,88,9153,14419,52271,2914,4698,11200,5214,9958
1712077684.654211,54,83,26658,20365,12265,11548,7702,7590,7625,5167
1712077685.6462102,60,88,41571,14980,34825,5016,5167,6824,4667,11734
1712077686.6382093,67,96,6088,4667,4865,6771,7982,9846,3982,10357
1712077687.6607099,61,81,500374,49604,3786,22756,4849,4831,9395,10822
1712077688.6527097,61,81,37639,33937,16610,12745,6823,11913,17043,6529
1712077689.645209,66,74,34787,11096,3105,16478,15562,7894,7837,9310
1712077690.6682107,70,61,2885,14064,6156,2570,20706,21676,9084,16412
1712077691.6602108,77,74,19942,27646,67462,11421,14596,14922,7797,3484
1712077692.6517088,64,66,506788,199476,41821,39366,27023,10695,11864,9762
1712077693.6442082,56,60,262422,60565,16995,5085,8175,7450,3721,1954
1712077694.6667106,40,81,16648,24268,51580,7829,3383,10674,17791,6037
1712077695.658709,40,70,83441,66807,38269,2847,7643,14372,12013,8551
1712077696.6512098,51,64,1740542,88366,10909,8126,22263,17546,17386,10151
1712077698.6352098,43,53,86266,28000,6074,29707,20201,8323,8676,7402
1712077699.6582086,47,43,144474,8770,1076,1951,3737,2155,3789,2933
