,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077196.37211,53,64,639202,36701,11143,24442,20648,14372,14383,7541
1712077198.3876114,57,81,27324,14529,35244,30957,8034,8216,4749,4271
1712077199.3796108,61,88,1086262,70184,8347,35300,9373,9599,8983,5094
1712077200.3716114,54,94,31503,89739,120210,40231,18300,36462,10049,15596
1712077201.3946123,57,100,198229,12988,19765,5441,5697,4730,2336,1627
1712077202.3866115,63,94,6170,14731,30987,8051,5157,8871,10948,3872
1712077203.3786106,63,97,8939,27460,21087,6097,8498,4898,6132,8220
1712077204.3706098,61,97,26543,18933,46590,5714,20781,8372,6502,6059
1712077206.3856096,81,77,160909,25857,10924,9458,6745,20116,15213,6475
1712077207.4086094,78,69,1222463,55685,1752,19730,7807,4694,11723,8886
1712077209.3926115,91,63,13007,13195,2195,8609,11555,8668,7714,2818
1712077210.3846111,91,63,4512,14753,7978,9984,17090,13944,13790,14507
1712077211.376611,100,60,83686,43586,8418,13517,18338,41557,18501,10426
1712077212.3686106,97,56,777635,219698,87245,31831,47085,17981,7050,4463
1712077213.3916128,83,66,76429,8008,6070,4482,470,2830,3283,1690
1712077214.3836105,67,77,108144,24877,27164,14465,3998,11811,12639,4838
1712077216.3671093,38,84,116107,22575,8479,7462,5820,2455,2850,2089
1712077217.3906114,40,80,31912,20687,5311,10958,7793,6941,12673,4745
1712077218.3826118,51,78,20768,4942,10014,9186,4936,9079,4506,4256
1712077219.3746095,70,83,2766,21956,25714,3103,7199,13464,10895,8970
1712077220.3976116,87,87,8869,18587,13937,13679,9386,9627,8094,9937
1712077221.38961,78,80,272240,168728,46963,9451,35657,20464,12814,9524
1712077222.381611,84,67,20328,16784,4752,8644,12282,19845,25086,10196
1712077223.37361,90,70,18971,8011,24369,11775,4233,16695,8307,14379
1712077224.3656101,87,64,201496,67710,25637,5435,8114,15556,11046,4975
1712077225.3886104,77,70,42223,121614,56038,26847,15357,7625,9987,12995
1712077226.3806102,47,75,83596,25893,11896,3143,5993,2075,2986,3998
1712077227.3726096,27,66,132247,19920,10735,2044,4071,2870,4796,1387
1712077228.3646097,17,77,447674,70787,49204,37441,7125,11757,10427,8110
1712077229.38761,30,66,55997,85497,14809,6768,16656,13065,7224,8634
1712077230.3791091,26,57,561244,130632,25195,2861,7124,5876,6775,4349
