,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075456.7806294,50,56,153244,17836,3876,21089,7602,6276,9834,2901
1712075457.8036287,38,57,294311,56593,10864,11297,7305,3005,2027,2537
1712075458.79563,40,56,146349,19452,8927,6010,5705,6703,8814,2040
1712075459.7876315,47,84,17044,43744,32618,17175,5026,5868,8839,9449
1712075460.7796288,47,57,119063,30058,5186,4441,11970,5797,2855,1104
1712075461.8026302,57,51,955320,79774,5395,14033,3789,11768,12763,6540
1712075462.7946286,47,51,1597187,264256,114209,19331,19122,28286,9428,9844
1712075463.7866292,69,20,29146,13228,3145,1449,3681,8212,1947,3939
1712075464.8096292,69,50,28716,17234,20250,7876,4275,7128,4173,5060
1712075465.801629,61,77,34169,27862,20289,6837,3291,3153,2326,1475
1712075466.7936296,74,91,34912,12906,30551,7408,7184,9283,7573,10981
1712075467.816629,64,100,2475,10619,5319,6901,1004,5585,1213,3702
1712075469.8006299,83,100,123824,6967,3493,5968,3195,3472,2970,1394
1712075470.7926307,80,100,41278,29885,34640,19655,12894,11777,9814,5694
1712075471.7841291,74,80,147656,81723,10302,12952,13528,12393,6844,5591
1712075472.8076305,53,57,80669,51280,9767,4221,2394,2396,1888,1539
1712075474.7916293,35,20,1179096,316066,57633,24093,25785,16330,7002,9644
1712075475.7831314,30,10,300099,158547,7024,1353,23343,13528,4503,14386
1712075477.7831337,20,11,333440,33597,1360,3544,3481,1683,2503,660
1712075478.8061287,38,26,188768,38017,12872,9290,8623,13616,4984,12187
1712075479.7981308,48,37,152690,34509,2906,3461,15801,7932,4015,5009
1712075481.7816298,83,56,136242,52359,40579,12620,15204,30227,5350,7584
1712075482.8046296,77,53,230451,73295,19289,6287,12051,11672,3012,4347
1712075484.7891288,54,64,16489,48042,6660,7237,5164,2939,675,625
1712075485.7806294,37,75,67382,18640,18302,10991,3403,2727,5236,2244
1712075486.8036313,23,75,174474,71657,12002,8637,6034,3315,4828,4683
1712075487.7956305,30,77,132305,51760,22066,26143,24629,23346,14561,21056
1712075488.7871282,29,81,250857,82339,19450,12583,9868,3890,2551,5262
1712075489.8106287,41,78,91197,12598,11966,5563,1631,5033,2028,1733
1712075490.8026283,51,80,238156,68745,17231,8605,7348,7460,1790,1268
1712075491.7941287,50,84,81276,18401,11333,9406,2668,7848,9717,5288
1712075492.7866304,74,94,9439,12769,19580,4444,4665,10476,5938,5049
1712075494.8016307,78,100,34262,19888,14460,26620,12091,9682,9227,9310
1712075496.8171318,61,100,723183,82673,27624,37580,9678,23166,12473,6201
1712075497.7776315,57,100,86843,22328,13390,8711,8563,4276,6346,3732
1712075498.8006308,64,87,54435,34555,6758,4487,5767,13427,28371,18213
1712075499.7926295,81,74,20112,20316,22440,4858,23507,16582,11251,6868
1712075500.784631,70,80,103613,142385,95144,59132,24604,18073,12227,18340
1712075501.7766302,77,83,67190,22048,26522,5418,6790,8748,8968,5773
1712075502.7996302,64,100,34936,8211,43223,8349,3406,6571,9421,4803
1712075504.7836297,69,77,40079,32169,4178,4678,13454,10822,5196,1992
1712075506.79863,90,47,4571,9917,6159,4894,8459,3877,5742,4523
1712075507.7906287,100,53,12800,6849,9318,5836,5938,7305,2480,2477
1712075508.8136294,100,67,13926,6648,6950,3587,6072,5556,3974,8552
1712075509.8056293,77,64,213298,61206,4738,21478,8602,4759,3463,2871
1712075510.7961292,66,69,43494,51907,47713,10392,13138,7720,5103,5895
1712075511.78863,54,66,67173,28645,11523,11914,7365,6196,11574,5520
1712075512.7801306,50,61,43353,29148,7355,14410,15645,9753,3087,3254
1712075513.8036299,53,69,10987,35661,22717,7130,3667,5022,5978,4061
1712075514.7956297,61,78,7789,9312,16968,30622,8309,7986,4774,4718
1712075515.78663,64,83,13171,11470,2495,25178,12212,7058,4817,3111
1712075516.7781284,48,74,216348,195964,20049,15200,13644,10945,7152,3518
1712075517.8016307,63,67,5567,19563,10334,5706,7609,10106,5859,3084
1712075518.793629,69,54,7273,4058,1815,9415,11602,4007,2708,3173
