,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711230380.0247808,56,44,9734,17595,2479,1481,13844,33830,24036,8547
1711230381.027938,63,56,5076,18658,10439,11431,8363,16000,13596,11704
1711230382.0240114,87,48,9848,12063,3354,2429,4635,12264,12985,4463
1711230383.0203817,100,30,4891,16317,2809,2539,13881,22424,10128,8907
1711230384.0241835,83,43,18368,43245,1953,6544,3879,5909,1853,1949
1711230385.0198894,81,37,69353,30030,13268,1396,11457,14895,38266,9394
1711230386.0400724,57,51,99012,139292,70862,44118,8502,16001,24456,13869
1711230387.0424926,29,69,1235111,325543,104094,87045,34299,25598,42286,18026
1711230390.041595,41,67,157752,19993,17140,20423,15401,5127,3981,6017
1711230391.0485072,47,61,92818,66438,9519,14826,9030,7621,6189,2497
1711230392.038496,29,77,1290913,359799,99437,163304,137853,26801,52144,82776
1711230393.0163116,7,78,20612,15240,4054,1229,1411,765,1679,1026
1711230394.0283906,1,74,297469,59883,31508,17927,11650,3883,6196,3551
1711230395.0239372,3,83,411889,53390,34388,21508,8070,16047,24668,9729
1711230396.0201466,17,87,116583,8899,8247,4186,5882,3977,1999,1790
1711230398.0175571,35,75,65327,29146,3844,5584,3351,7419,3937,1921
1711230399.0319047,43,70,104707,72203,103495,56629,98370,95747,102154,35770
1711230400.0253906,34,61,407083,112322,15383,15428,5908,8702,24790,9853
1711230401.0058486,47,64,2314193,84790,17377,25623,13005,19546,9492,12715
1711230402.0325544,40,75,429784,5789,1852,4699,2906,1339,4210,3072
1711230403.0287774,35,75,112803,42331,29160,13283,19892,16411,32280,17327
1711230404.0020146,61,77,50058,27018,13994,10054,6387,52415,6875,16617
1711230405.0225227,64,81,1635245,49781,56560,20255,58616,29213,64780,59158
1711230406.0372882,54,56,234265,65341,2635,2819,1125,2463,5041,1799
1711230407.0176432,51,48,588537,225583,44081,24952,50973,46528,24601,21596
1711230408.022482,20,41,87973,116814,7086,12008,8042,4834,5253,11629
1711230410.037035,40,63,268136,46474,33402,9519,23613,27350,12632,13088
1711230411.0099456,53,63,6406,7058,1323,3025,7021,6834,2999,2398
1711230412.0206428,64,70,18817,82546,31244,8150,14426,14697,7658,5460
1711230413.0328608,56,51,87936,83930,7452,4305,13697,8178,11899,7153
1711230414.03698,53,51,57972,34082,11408,12881,8901,13454,3870,4275
1711230415.0421617,50,56,23413,27489,4459,12562,9462,17422,8510,3488
1711230416.0265443,60,54,31933,17132,1077,12882,14183,11673,5481,7564
1711230417.0226762,69,60,55315,31853,4368,5315,19588,9926,7018,7642
1711230418.0257485,67,56,30833,26529,11941,2374,6332,7520,5327,3068
1711230419.047592,53,48,32849,47632,3007,8150,15474,5367,7526,3218
1711230420.0334868,50,56,75193,20689,22469,12142,15863,13332,6952,5604
1711230421.0223525,63,54,41018,10960,2475,1769,8447,13576,5819,10473
1711230422.0179698,51,54,461350,194738,51963,33115,18952,17425,16785,6415
1711230424.0324829,40,48,1298919,121162,37048,33287,18361,20585,17690,15456
1711230425.0347917,23,66,1035047,81628,47042,17613,6274,21309,19289,40038
