,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931214.9448807,38,21,30151,13280,34054,4194,10370,10364,8937,8606
1711931215.9523792,40,40,38264,8545,46526,2334,16803,6544,2070,7403
1711931216.9448805,38,43,13087,24040,8478,18246,11028,4595,4130,5316
1711931218.9588828,44,37,57362,17968,3217,1214,2183,3760,1878,1612
1711931219.9508812,56,24,13885,11356,14431,1152,13593,13707,5450,4149
1711931220.9428818,69,27,8539,8968,14438,10708,3888,13481,7133,3342
1711931222.9573808,57,60,4480,14297,15389,29737,2855,7653,6152,5124
1711931223.9803817,53,69,9279,9779,12728,9823,5249,8004,7542,6340
1711931224.9723814,51,60,5341,14605,14405,8783,25685,13142,10768,3439
1711931225.964383,66,47,17357,6547,37293,3619,12790,13681,11029,4981
1711931226.956381,80,35,5845,7269,6604,9436,3442,17458,4792,3197
1711931227.9483788,80,37,21826,4412,3134,11972,2885,5033,9094,1935
1711931228.9403813,80,41,7214,10384,1124,13635,5768,7022,4326,4208
1711931230.9553802,61,40,10636,35237,28028,12633,25674,7117,5139,5214
1711931232.939382,60,41,2922,5250,11547,6089,9505,6147,5389,4330
1711931234.9543827,60,44,13060,6341,7558,8957,9003,3168,3926,3291
1711931235.9468794,61,41,4209,12160,17500,10592,6710,10679,8323,4022
1711931236.9693794,61,41,4430,11306,11709,13830,11091,8146,7179,3602
1711931237.960882,61,53,9559,5877,28366,21728,8656,9501,8074,3682
1711931239.944879,60,30,3450,33146,20223,5620,29086,9895,8642,7997
1711931241.9598794,43,23,9538,12926,11035,15348,17034,5002,11568,5590
1711931242.9518814,40,40,2322,12712,19468,11290,2028,6434,4883,2815
1711931243.9438806,40,57,14875,10922,21265,19565,2937,7586,5248,6460
1711931244.9358797,43,70,20699,7469,45610,17632,3025,4535,5461,2204
1711931245.9588804,43,75,11742,8292,14459,10375,10147,4670,7294,11161
1711931246.9508786,40,60,160107,22856,5964,3441,2380,3129,2007,1160
1711931247.942881,48,44,2202,14428,7882,6088,5691,10093,6178,2768
1711931248.93488,43,17,555232,198163,22791,56360,34578,9633,4724,6817
