,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075733.167303,75,78,119031,21256,7295,11786,6562,2513,2924,3273
1712075736.1738033,51,75,107647,15667,10832,6053,2093,1851,4656,3141
1712075737.1668055,53,50,202321,82119,3065,3738,1929,6407,4391,985
1712075738.1578038,63,38,188605,11435,2368,1953,6614,4325,2274,2019
1712075739.1813037,51,30,583347,128673,15900,14169,30049,11074,15856,19632
1712075740.1733043,50,17,78977,60469,15665,2954,2477,4016,2039,2564
1712075741.1963034,43,27,237203,221979,36493,8419,5463,11656,5462,10632
1712075742.1573043,27,38,358732,147098,47175,39396,13591,16174,12315,23446
1712075743.1798038,23,40,46411,42705,3981,6471,7469,2259,1807,1702
1712075745.1638036,44,43,200725,164416,9068,25394,5576,34147,13914,14529
