,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712074737.5224173,66,69,80284,24246,13264,6883,6745,3095,9739,3697
1712074738.4829187,56,78,49581,30003,31879,10701,11639,6960,13916,8566
1712074739.5059195,63,91,1413,9515,24299,24760,2511,6586,1814,2319
1712074740.4984186,66,78,82317,31784,5193,12899,9674,6513,1785,2546
1712074741.4899173,80,80,76041,21777,15854,15894,11272,12437,5760,10260
1712074742.4819205,80,74,134705,37961,24440,16479,17745,7191,8710,4797
1712074743.5049179,88,57,3902,18525,25328,13027,14959,11821,4136,12004
1712074744.4814177,90,66,23250,27105,12890,14327,5916,7236,4170,3824
1712074745.5044188,87,60,91695,25734,16499,572,8927,7060,3653,3161
1712074747.4884193,87,44,305684,18711,4452,5613,7333,4976,2969,2477
1712074748.5114205,87,44,531044,28818,27567,11789,17483,8592,3424,10737
1712074749.5034184,96,51,20686,9839,11921,8491,6161,10598,6342,4291
1712074750.5264184,93,67,15926,16952,49072,2093,6048,6865,6065,3594
1712074751.4874175,87,57,137031,29374,2343,2683,1136,4057,1907,1840
1712074752.541418,83,63,10461,18797,14990,16150,5258,5199,4349,1799
1712074753.5024192,56,63,43996,48409,16006,35016,17531,4289,3803,2623
1712074754.4939182,66,48,28811,19742,18016,1723,6873,8841,7266,9740
1712074755.4864173,66,60,62807,31854,18932,7443,26654,7396,8321,4415
1712074756.5089195,67,50,10871,14514,6332,3511,1511,2659,5185,3717
1712074757.501417,69,61,12838,44848,85220,32245,18951,7491,11762,6336
1712074758.4939187,54,53,54333,13824,2046,3286,1242,1449,3329,2282
1712074759.5164185,57,69,45043,16500,30408,11639,8440,10212,8654,11480
1712074760.508418,66,80,23254,13446,9119,22613,6417,9334,6999,8666
1712074761.500419,77,56,366425,62514,12900,10034,5503,9522,5840,4669
1712074762.4924173,74,44,213273,264043,24369,15476,31136,15507,8921,6124
1712074763.5464177,80,34,66246,13562,6945,6680,6520,7914,11109,6770
1712074764.5699193,75,21,96231,34634,15114,11812,15756,8507,8362,7899
1712074765.499918,66,8,142706,40660,1529,2385,2749,2461,1383,2145
1712074766.5069184,75,21,249436,48618,16271,6703,25908,7302,14002,6707
1712074767.4989192,69,27,139006,18302,15071,9479,1878,8114,1986,2090
1712074768.4909194,69,24,1440411,96446,20259,25259,26786,19630,9827,4199
1712074769.5139177,90,47,38394,4969,4002,2534,4800,3466,2738,2607
1712074770.5059185,66,44,95420,48304,11048,2986,5001,1104,951,883
1712074771.5289187,53,40,687926,150553,50977,62753,40648,17602,10143,8666
1712074772.5519178,40,57,152852,22782,32496,22915,13871,3585,5047,4974
1712074773.512918,21,75,117635,29410,57531,20252,6762,7705,5101,6015
