,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075619.7885303,27,53,310108,226146,10639,35660,3782,11353,14200,13624
1712075620.8115296,35,43,57953,86409,8278,36625,7115,14026,7253,9609
1712075621.78903,16,38,410851,133438,30879,14835,8583,4973,8671,10656
1712075622.8110294,23,35,1037979,122051,39271,8673,9679,37317,13339,8272
1712075623.8035295,26,56,217050,16432,16534,10656,3426,2093,2305,943
1712075624.7955306,26,60,792003,52464,5732,42686,21794,9658,6226,6449
1712075625.7875295,40,69,451394,32065,9446,28033,13427,5311,3889,2568
1712075626.810031,23,74,132701,120767,32990,19006,14609,11767,7714,9050
1712075627.802532,24,75,670571,47129,104898,13615,18146,11007,13032,4429
1712075630.8095288,26,75,308291,17200,12256,4924,1522,4443,4460,1594
1712075631.833031,29,66,321930,62793,36490,22877,16099,10106,11305,5880
1712075632.7935314,38,80,465377,72472,55481,44333,14285,22923,14647,15201
