,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712076155.6112096,80,100,154529,71346,24374,36810,8476,6180,2064,3778
1712076156.6037097,56,94,782612,74843,30012,30390,20108,7417,5212,3469
1712076157.6267073,50,91,110231,12913,13909,10681,6941,3023,1872,953
1712076158.5877066,54,100,584718,47257,22015,29648,7660,13627,12469,4341
1712076159.6102061,61,93,273583,105342,43997,13808,10378,11902,4088,5543
1712076160.602207,61,93,1897788,1186042,374289,52625,303655,293387,274665,73687
1712076162.5862076,61,93,87575,20487,12110,11367,8641,7054,4134,1890
1712076163.609707,74,97,1688215,30616,7950,28815,5604,8106,2868,1752
1712076164.601707,64,94,213088,36811,6418,37834,5081,3208,2567,1615
1712076165.5937116,51,69,523433,55964,1983,6489,7687,3756,664,1083
1712076166.6167076,54,84,367583,41722,24037,48295,5383,9949,3626,3754
1712076167.5932074,34,64,67988,58378,2250,11286,3488,1754,1799,1176
1712076168.6162076,44,60,432205,102582,53991,38720,22870,16827,3457,2831
1712076169.6077085,47,94,239356,32393,50319,10621,10738,5796,4931,6295
1712076170.5997078,53,91,718448,27561,26149,44397,20332,13956,6429,3797
1712076172.6462076,53,91,164999,9922,952,304,1128,1214,380,292
1712076173.6067069,53,91,372225,49860,555,8754,7092,1722,2973,4024
1712076174.5987067,74,100,1999165,98364,43157,11398,13787,14828,9201,2720
1712076175.590706,88,100,588321,9381,10285,1846,3335,5893,1369,971
1712076177.6062093,80,96,1042995,31902,14568,22888,6539,5256,4448,2107
1712076178.5977118,70,100,421814,172232,155254,30948,20431,17729,3800,6211
1712076179.590708,54,78,2005825,670109,15189,37550,48197,64906,14282,5838
1712076180.6127093,67,48,290416,24800,4742,2890,23785,5910,2328,1402
1712076182.5967095,69,48,661121,37258,7548,6482,5432,4428,1105,931
1712076183.620207,88,29,2197854,376127,63332,103801,227486,115004,45427,17728
1712076184.6117086,88,29,693833,127086,120155,16892,37588,27471,25018,11913
1712076185.6037064,88,29,796274,13023,4501,4963,3918,7013,974,381
1712076186.5957074,88,29,749499,774421,220200,282679,130034,144509,86896,38808
1712076187.5877085,88,29,520206,112533,123000,82708,82545,79181,42362,21975
