,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077397.5458918,57,13,12801,19539,6947,11616,3709,12053,9910,4903
1712077399.560891,27,13,683322,180965,14402,10480,15348,15077,12754,9628
1712077400.5843916,17,23,178393,154701,37071,7913,21350,10996,5882,3531
1712077401.545391,1,14,2229777,240401,48964,20294,31061,8946,6330,10762
1712077403.5603926,4,7,69074,140897,27039,12250,10234,8368,2909,2309
1712077404.5518918,17,1,478568,44499,4652,1625,11595,6036,9257,11464
1712077405.57539,50,16,19002,3142,3552,2865,881,3172,4110,998
1712077406.567392,35,10,48673,68350,7511,2665,5991,4608,2054,2148
1712077407.5593908,67,23,85471,21091,15613,19364,14566,37722,15399,9334
1712077408.5513906,88,48,11635,13722,16568,5303,3686,17331,6267,5604
1712077409.574392,81,50,4977,17015,22763,8452,6227,9380,21722,10524
1712077410.5658896,96,83,90530,27164,70717,16667,18137,19111,19565,6925
1712077411.5583923,54,83,400444,112586,50121,8291,6302,5103,7903,6534
1712077412.550392,34,74,122568,76863,27527,4260,19831,11580,5316,9159
1712077413.5418944,21,48,54710,52010,5829,5486,7416,5662,10006,9448
1712077414.565393,26,47,42240,10530,36872,4844,10101,13001,5805,9388
1712077415.557392,37,51,158852,31038,17020,7862,4792,3158,3555,3091
1712077416.5808923,48,56,43330,39922,18061,12383,10331,18636,9110,5909
1712077417.5408905,69,81,27594,9510,29410,22142,16275,27098,7189,4366
1712077418.5643907,69,78,30217,26415,36474,16647,11471,18396,3642,9017
1712077419.5563912,84,74,166713,16976,8965,2690,2954,5087,1711,1521
1712077420.5478914,94,75,11059,9740,7259,8997,7008,14394,13998,7225
1712077421.5403914,87,69,8371,15118,19336,6220,11418,10168,11277,5795
1712077422.5633914,88,60,3591,26832,14455,5467,8720,11297,10729,5289
1712077423.5553913,81,66,124025,55877,45283,15962,11682,13818,16762,9265
1712077424.5783942,60,75,55616,52369,45544,23844,12561,14292,14787,8708
1712077425.5703917,43,63,143259,92291,24725,8945,19753,9115,7766,13373
1712077426.562393,35,66,13545,22257,4676,19037,14584,6954,6241,6528
1712077427.5543926,30,77,4855,36392,38989,69798,19695,11819,16573,11850
1712077428.5463934,41,78,25120,32051,36458,34338,13846,25696,10874,18081
1712077429.5383928,60,88,6528,17666,4695,20046,8913,11998,10512,6469
1712077430.5613906,54,84,237723,88706,32290,10884,6020,14621,7788,9826
1712077431.5533943,66,75,17606,20893,14769,16157,7469,9727,20309,9393
1712077432.5758908,66,75,1570733,142938,40915,51667,29220,53930,23991,48353
1712077433.5683925,66,75,1934073,399083,210007,83129,147334,166186,445656,142846
1712077434.5603902,64,64,627218,21140,13307,5293,12334,7918,6270,1387
1712077435.552392,61,67,4102,5528,6730,1314,1588,2954,1288,953
1712077436.5443914,57,78,611404,70243,10971,70865,16022,12309,11762,5822
1712077437.5678902,63,78,13792,9027,5090,13838,4577,8088,4779,2562
1712077438.5593908,63,83,4453,6786,3850,6097,5095,3720,4137,4566
1712077439.5818903,38,69,295385,202960,47355,27355,31389,8865,4574,3621
1712077440.5433936,43,77,34246,11947,20555,8335,6855,4773,2590,2197
1712077441.566391,34,63,4935,18315,7049,6237,12242,4557,14051,16681
1712077442.558892,21,66,1475234,34180,11058,38709,25133,7318,8548,12564
1712077443.5503905,41,90,30687,10795,33191,5617,2949,7055,5742,10444
1712077445.5653913,67,81,9246,10516,7416,10824,10289,6290,8587,4505
1712077446.5573916,75,80,94499,10800,9540,2592,4227,3422,2217,1531
1712077447.5493915,77,66,19477,8491,5296,21099,18551,5482,2682,4749
1712077448.572893,54,87,12263,15510,51453,9638,13590,9372,6274,3878
1712077449.5643926,54,87,17367,14359,17661,8393,17143,7852,8573,10256
1712077450.555897,64,87,12443,27946,13070,17674,9756,19579,14117,6826
1712077451.5478916,69,64,52217,92137,17337,6970,11351,25524,14558,6205
1712077452.5713923,80,37,270311,48995,12101,6147,15163,17950,8055,10562
1712077453.5633922,77,43,8432,11612,8604,10435,2411,5346,4436,2389
1712077455.5473938,54,41,26596,17908,36141,10852,20690,17887,5362,15340
1712077456.539391,50,37,134037,53659,1733,8679,4799,11846,5895,10656
1712077457.562892,50,17,295032,298375,70148,48057,65653,66426,21899,35936
1712077458.5543914,54,40,271376,117114,14172,56827,9404,12962,11507,10979
1712077459.546391,40,43,36941,6921,8232,3878,1734,1648,2474,988
1712077460.5378907,43,60,580679,44214,16551,18528,18049,17497,15591,6634
1712077461.561394,35,57,221992,101480,11175,20615,8549,14311,12086,7015
1712077462.5533905,27,57,204591,31657,10491,11296,7914,2494,1004,1204
