,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711228347.766604,70,30,91993,65351,5795,21226,5621,8850,2292,3120
1711228348.7769723,63,21,96929,12007,2523,1471,3173,1973,1247,1086
1711228349.7732406,66,38,650726,44994,24181,30801,20355,9676,11892,4081
1711228350.7620585,53,38,27698,60549,12349,4091,4976,3424,1792,841
1711228352.7662039,66,44,76413,75372,9583,29187,18819,7170,3434,3506
1711228353.7704327,70,53,20824,9577,19954,9760,4592,6358,3140,4176
1711228354.7744226,77,61,22761,47633,14709,15982,9154,5772,5381,5042
1711228355.7707422,64,80,3005,3720,4875,19222,4701,6436,5673,4845
1711228356.7674892,69,77,83622,53225,14211,10143,18163,10317,3422,4701
1711228357.7621288,69,63,50842,36010,14581,10795,7522,9533,6283,4299
1711228358.7884474,83,64,5067,10192,3502,9074,8284,7629,7847,4943
1711228359.7454362,74,51,41446,13792,8448,2126,3385,1787,1284,753
1711228360.772302,75,40,490785,44029,5610,1325,8044,8890,4999,5571
1711228361.766433,80,40,6634,10537,4497,6465,5560,5287,2864,4418
1711228362.7623398,81,47,43192,12563,8782,22081,11164,17117,9624,3802
1711228363.7717533,93,41,88584,4550,4601,1327,7174,3430,672,1129
1711228364.754563,97,56,44546,34952,16779,11459,21091,18756,5106,4600
1711228365.7649162,84,57,68008,19742,10709,4714,5996,1919,2242,1255
1711228366.756636,63,51,53678,40708,17383,7435,6795,2405,1065,885
1711228367.7794,48,48,2965615,325466,62823,50691,32027,24651,7114,5690
1711228368.767641,50,50,53151,1875,1640,1083,3649,1623,1481,1511
1711228369.7650867,61,50,121769,13359,9983,3679,5187,5107,2000,566
1711228370.7673016,69,27,385910,130659,5891,8899,31027,14941,21460,11059
1711228371.7554555,70,27,398509,33692,7922,3716,3944,3023,3628,3643
1711228372.7442775,50,17,1241101,518761,41194,70161,41336,18411,21010,60045
1711228374.767221,24,11,376467,47817,5259,1928,5768,1517,3269,1380
1711228375.7698941,13,8,1015958,124394,572,30883,12464,2356,6620,15013
1711228376.7877622,8,11,1124572,224223,35283,19131,7046,5235,8235,8650
1711228377.7683516,16,21,1551673,42326,16581,13129,3712,7534,7564,6151
1711228378.7720678,35,38,312350,46815,21183,17645,18226,15368,22171,12607
1711228379.7520971,51,47,406067,31929,16079,2861,4322,6609,7372,6091
1711228380.7479556,67,50,177630,29863,9363,3879,7092,5527,3418,4092
1711228381.767759,61,48,537370,92699,15374,30523,9164,7618,9825,7734
1711228382.755089,61,51,534756,76304,51287,40400,27040,30251,21998,9905
1711228385.773223,78,70,40798,8368,5979,6308,2249,5542,2448,1391
1711228386.7606504,81,69,32348,21255,17057,15894,22702,13852,6226,4838
1711228387.7654562,69,53,1068717,132256,21417,19943,5943,5571,18118,12539
1711228388.7595396,77,50,44928,12042,633,10576,13941,8047,4954,5708
1711228389.7643466,83,44,9592,9426,590,20694,24581,16985,16367,2471
1711228390.766811,83,44,27929,20932,10316,19660,13318,14290,6336,4121
1711228391.7727451,100,56,16140,15837,15759,16453,11973,21329,10670,14570
1711228394.7816713,91,60,6425,10946,11747,3105,10497,6676,7096,2031
1711228395.780021,90,60,68773,26353,19493,27863,13592,27395,4810,4934
1711228396.7731416,91,38,15647,8048,969,4124,14606,3745,7217,3440
1711228397.7765334,81,34,515889,105773,14573,5135,20718,5749,9688,7166
1711228398.7794585,83,20,14653,19224,3858,4979,16890,10995,10312,5537
1711228399.7444234,78,21,100990,1515,1118,600,282,703,289,358
1711228401.7842045,96,47,14289,16751,12649,12398,16498,11455,9133,3184
1711228402.7780998,96,61,6658,4772,3292,10506,10743,7458,9897,2974
1711228404.7773104,94,57,7240,6233,9794,12946,8990,11117,5528,3224
1711228405.764292,75,53,63267,45572,16622,4640,3163,1851,1235,841
1711228406.7689764,69,47,35606,26323,6362,8149,7024,8876,3204,2447
1711228408.7611518,47,35,1666332,207381,57106,35030,13444,18443,11063,8902
1711228409.755641,54,37,280193,220311,39543,108870,27802,24647,15374,8025
1711228410.752701,44,40,124206,30914,9330,5084,2617,2872,2735,1637
