,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711932049.0494454,44,34,47818,10980,5669,10409,5430,3130,4748,981
1711932050.0694475,53,30,17892,26637,25868,7275,20156,8821,7296,4296
1711932051.0591493,56,29,410434,21382,2824,9858,5264,6632,2992,4325
1711932052.0796897,56,34,94156,41594,17125,12219,4776,2840,1322,1637
1711932053.0671482,54,24,67687,16770,5576,2323,2933,2315,1986,1912
1711932054.0885906,48,29,152759,46525,60381,15471,11697,10708,3565,5528
1711932055.0485003,53,34,21611,36531,15945,16721,6002,19095,8294,4394
1711932056.0680053,66,37,22233,26936,14420,34012,20216,10835,3301,5230
1711932057.0575974,51,51,22552,61350,104108,54789,30093,5220,9051,4731
1711932058.0466497,51,48,81074,48511,43133,11790,8101,9564,9451,6114
1711932059.067831,54,51,46661,4209,5123,6455,6474,5549,4747,3873
1711932060.0578766,63,47,10029,21347,15428,6367,13195,13048,13891,8039
1711932061.047888,80,34,101986,61195,15805,17824,8933,10762,12960,3980
1711932062.0691688,80,21,15182,14109,3257,1124,2395,1842,1214,533
1711932063.0891507,74,24,19792,19653,28403,6636,5798,10031,17009,5877
1711932064.046779,70,27,14595,16704,17551,15735,24144,13647,5204,4618
1711932065.0664182,84,29,30912,4971,7771,834,7047,5460,7315,5134
1711932067.0779495,75,20,1769203,134295,30415,8654,14164,7067,6994,8090
1711932068.068774,67,27,8083,15747,28455,40600,20923,14135,12580,4705
1711932069.0585737,70,23,4967,13407,6735,4497,10214,11368,11250,6545
1711932070.0807552,84,27,9065,5532,12784,7140,961,20405,5543,7118
1711932072.061654,94,30,876885,93716,111876,24643,5326,15481,8736,6545
1711932073.0514145,90,41,15904,14472,12993,12787,7055,13055,4768,8079
1711932075.0606508,90,40,7759,12610,10202,10112,4562,10939,7297,2462
1711932077.0416517,90,23,109755,26572,4175,3577,3405,2223,1756,1688
1711932078.0626903,70,23,2304,25768,9707,4025,7203,5515,4310,13716
1711932079.0527484,64,16,78693,58877,19459,7912,5504,11359,5564,6934
1711932080.07347,43,8,870814,83599,24427,10071,9210,7492,8658,9359
1711932081.064195,53,20,3513,26106,19347,9589,9913,8440,17998,5924
