,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711223300.3517957,35,66,48644,105859,10982,7675,4531,3897,1756,1927
1711223301.3812218,37,77,727215,76269,57870,47388,31714,21171,60678,17051
1711223302.3845556,41,78,120468,69451,26536,49785,23592,10536,6957,3306
1711223303.3802912,54,84,29329,4860,14276,4718,3026,3565,2584,1197
1711223305.373018,74,90,214153,41461,90972,53389,33613,17739,16177,4578
1711223306.3677773,66,91,899432,47622,30418,37238,26560,4670,10583,18706
1711223307.3867166,47,69,764351,656854,56060,23923,26133,19956,36212,12884
1711223308.3752222,40,74,28036,38999,5053,7746,7405,4727,2862,1250
1711223309.3775685,43,61,112905,33525,5515,8967,2732,5707,8635,3187
1711223310.3662493,54,53,2074128,207138,65897,27284,28699,34170,16381,11492
1711223311.3692539,75,54,497185,10941,755,2039,5082,2531,2598,538
1711223312.3668118,78,61,327848,20798,5838,19133,12256,5796,1040,845
1711223313.3770025,80,64,24970,9327,1951,6630,6246,2846,2761,1655
1711223314.3811607,94,57,22419,32336,4499,6891,21332,17190,9398,9037
1711223315.384884,80,63,515690,73943,6068,12267,4223,3928,1692,2339
1711223316.370789,80,57,174481,92298,31959,18546,15863,18550,20436,14611
1711223317.3795726,84,60,40220,4979,4113,6651,11327,3914,1107,1540
1711223318.3795402,77,70,21076,22474,60029,8499,47072,17615,7769,5261
1711223319.3753061,100,75,304184,23234,9332,14541,27686,15966,9547,2435
1711223320.371037,100,77,3604,21190,3321,13166,4534,14361,2932,5429
1711223321.3737843,100,84,62860,12494,9667,18084,3716,3366,1633,1942
1711223322.3689225,100,81,4001,3529,2166,2734,1351,3698,1707,960
1711223324.3747792,94,83,461564,28596,7484,5096,8618,7072,4840,2154
1711223325.372872,88,77,17620,14146,4707,7550,2927,1131,2373,1228
1711223326.3894749,84,69,230847,71190,4973,21980,14727,29613,13148,9973
1711223327.3843937,84,69,12369,3769,3352,5564,5695,3544,853,797
1711223328.3828387,80,88,578254,10912,144892,26639,4135,19673,6011,1516
1711223329.3790045,91,93,17183,24646,75423,7918,14875,13728,2747,5749
1711223330.3898153,74,96,173735,42358,20093,12029,12852,4480,2674,529
1711223331.3705351,66,87,6541,12303,1919,2554,4309,2899,1798,1196
1711223332.3877878,67,78,6888,25690,39248,49422,15096,12824,6761,3061
1711223333.3827724,78,70,8057,11526,6933,17700,13367,11827,6582,4309
1711223334.3645556,80,69,218064,38306,14246,4829,9675,3957,952,2399
1711223335.3915167,66,70,125670,69368,21708,3395,7857,4366,1351,763
1711223336.3635952,74,66,12339,14478,10440,16440,16289,9060,5348,5954
1711223337.3859465,64,61,19277,44709,16525,13638,21130,11898,8259,4296
1711223338.3795772,69,77,12181,14524,43955,32127,4871,10099,6147,7625
1711223339.3519676,93,70,10545,10268,544,8587,28560,8135,7500,3492
1711223340.3858037,84,75,388269,36860,31229,21309,5176,7792,1194,1737
1711223342.386155,83,57,142256,123373,17852,26039,21256,6005,954,972
1711223344.3765934,80,74,17287,14535,16179,17262,26250,8717,4067,3459
1711223345.3811347,64,75,25191,66108,25639,39033,37676,12165,9538,14960
1711223346.377436,75,83,2480240,124143,91111,89792,74405,27117,33491,12713
1711223347.4030209,63,66,15895,42298,3833,8217,11876,3102,1877,1508
1711223348.366547,64,66,2730,1584,1845,3042,4135,1532,1240,1209
1711223350.3675222,74,69,90975,10477,14322,2056,3017,2841,2394,714
1711223351.3846772,78,70,94764,124256,18285,20427,18811,12815,6067,3786
1711223352.3888764,57,63,1902999,213609,38257,17811,14289,11978,7064,4048
1711223354.3958194,48,51,112288,22334,10395,2953,1880,2670,1585,1041
1711223355.3680258,47,69,7828,21762,115354,74636,12413,15222,2758,5625
1711223357.3987713,34,77,1776985,598449,104009,62780,9907,11789,28487,11552
1711223358.3792868,35,69,735079,107499,15948,16427,20703,11660,7251,5773
1711223359.366314,54,47,314171,10021,717,1877,4184,5647,1800,658
1711223361.3821745,83,48,1407472,275011,107084,75779,26924,45388,23797,21661
1711223362.3696015,83,48,320881,14208,10656,9081,9499,14790,7273,6280
1711223364.374774,78,51,306698,26989,929,3384,3760,3501,1548,1442
1711223366.3592565,78,54,1084877,132506,73285,18113,40720,35027,10015,6730
1711223367.3717601,69,50,141860,70361,11434,2913,6648,8991,17916,6278
1711223368.3637004,77,48,90022,19653,831,2331,3340,4509,5820,2086
1711223369.3617375,67,51,65381,47502,49498,6955,8919,3947,8955,2545
1711223370.3894372,54,53,169813,25707,19872,3745,9190,2475,1417,2010
