,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711215734.7744102,14,34,183726,66022,6914,4438,3222,1908,2378,568
1711215735.7908003,30,27,11648,7301,2378,4728,3817,2889,1090,2070
1711215737.798022,24,27,115525,72686,6067,2282,4899,2332,1254,2766
1711215738.8104334,38,38,78280,18853,5827,2111,3049,2400,1353,1360
1711215739.8058822,48,40,25212,6608,9155,10565,15824,11570,6304,4831
1711215740.80895,80,47,19039,23006,7181,12757,8114,12496,4022,3555
1711215741.7822766,90,67,332101,18045,4072,7405,2134,2147,2926,1818
1711215742.7865605,100,61,24882,10405,1803,7251,14010,13631,15392,1337
1711215743.7896783,93,64,9737,22279,2134,22710,7643,7656,6380,2339
1711215744.8072724,90,64,61299,86383,17004,62235,30423,46985,12812,12556
1711215745.773163,81,63,1462903,113629,25229,28386,2573,6422,4094,3598
1711215746.80771,69,80,55077,15817,20280,8296,11511,8565,6617,4667
1711215747.8035285,78,64,23572,14115,4242,4475,14827,8904,6618,4350
1711215748.8066547,80,77,12912,4447,16572,16136,9831,13046,6766,4506
1711215749.8034723,100,66,7906,13566,1744,2663,1827,5714,2766,1650
1711215750.7933323,100,50,13386,12895,908,3732,1941,6597,2041,2131
1711215751.801924,100,74,2596,1059,547,6189,1708,3350,2532,1786
1711215752.8059697,88,60,11507,78991,23024,25694,13449,6610,10613,7210
1711215753.8080187,60,50,382223,31320,1653,1843,1130,733,734,501
1711215754.7956805,53,61,12540,5951,599,5773,3396,2054,1755,1194
1711215757.807073,78,23,86149,36576,13823,13695,8848,10030,6553,3648
1711215758.787144,69,26,76238,17509,7741,4516,1636,2337,1694,1210
1711215760.801626,57,69,297028,11471,2890,1734,1311,1973,3610,1659
1711215761.7980547,43,53,315623,89835,5939,6021,5064,3320,3850,1647
1711215763.8045332,48,41,12782,20497,1911,2970,6492,6514,1231,801
1711215765.796208,60,29,90297,53730,3127,5243,7470,12034,4603,5246
1711215768.7838488,70,84,53660,32574,11777,37556,6652,10025,3596,1307
1711215770.813887,69,87,680237,78622,44869,19387,14833,23503,5755,15415
1711215771.8085842,54,54,520130,197656,13569,1560,7260,14170,6627,3905
1711215772.804618,56,47,32353,6218,5904,2274,6101,2155,847,344
1711215773.7829065,43,40,373925,437003,16692,14444,15006,7269,3631,1367
1711215775.78454,43,70,17399,35150,12793,8813,4139,9622,5155,2307
1711215777.7919896,34,57,424341,153352,4726,18136,4083,7035,3077,3967
1711215778.7969387,53,37,68687,5572,2166,1385,5469,4620,2092,964
1711215779.790474,47,38,25963,30518,3535,23919,13910,4958,5974,3330
1711215780.7945683,61,50,51036,4820,932,305,505,477,604,391
1711215781.7895715,70,69,29231,9114,8290,4028,3930,2655,2710,1204
1711215782.792994,61,75,672990,90378,28681,10792,9828,23593,7347,12240
1711215784.7930868,88,91,17919,9250,20300,14009,9321,11541,11811,2239
1711215785.7969408,100,75,48528,26880,5321,4396,11634,17833,8507,18513
1711215786.8071504,94,80,11147,23566,7411,12815,12443,3907,8899,3166
1711215787.7961195,90,81,19987,12256,10941,5300,13741,6028,5834,8292
