,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711679828.303102,77,75,22036,19768,5930,5930,15042,19126,19521,8061
1711679829.3366535,97,64,21498,11829,691,10778,9885,14028,16166,6628
1711679830.3307853,97,69,27045,25433,21200,5202,3732,10293,15305,23641
1711679831.29723,100,67,496101,51816,14061,8686,7007,16222,12773,13391
1711679835.2975094,57,80,141734,36655,26613,18248,10368,7822,4717,2571
1711679836.323631,64,69,8529,25718,8375,1568,19936,11831,3794,3433
1711679837.3209286,57,60,15431,103320,10648,3342,3488,11675,2844,2855
1711679838.3187206,57,56,13074,55928,17707,5042,5818,7166,3131,1600
1711679839.31706,69,54,108603,7534,6373,4179,3839,5934,3873,3467
1711679840.3433452,51,63,400052,44483,11719,5460,3116,3778,7442,1844
1711679841.3166187,56,66,136537,36698,2887,3992,3185,6701,4117,4197
1711679843.317067,60,77,1413787,31307,57474,31157,8526,14217,10657,20555
1711679844.3153467,60,66,70598,20666,526,3105,3408,1463,4448,1506
1711679845.3140821,67,60,8077,33987,1296,2432,3361,13644,11526,6250
1711679846.314171,70,61,19491,32744,4913,24357,8251,26123,14091,13786
1711679847.3439803,63,43,351404,215560,33694,26604,8726,15572,10627,10036
1711679848.3171551,80,43,11494,26359,3791,5178,18561,10186,7271,3609
1711679849.3130348,70,60,21733,42462,7316,11244,4904,9286,6903,9953
1711679850.3042362,75,54,59545,22929,4302,9223,11102,20476,15724,3678
1711679851.3004344,96,56,7775,27611,3133,11365,9141,17277,6117,5084
1711679852.3256407,100,64,11627,10958,10088,7470,8586,27037,4154,2812
1711679853.3214781,96,70,12500,79129,45242,12413,4211,9512,13902,6221
1711679854.3233883,81,74,33773,47273,14983,6291,4742,12926,8879,8927
1711679855.3192942,67,69,28517,98951,16447,7442,11298,17431,18314,8136
1711679856.3176086,43,51,502842,140795,2355,10766,27053,12843,22056,8347
1711679857.3121815,61,48,10451,28615,12224,17685,4636,25766,17729,7582
1711679858.3092878,74,54,13816,7337,15055,2212,7256,13636,17488,12553
1711679859.3083274,74,53,41877,52730,2535,9139,16822,9500,7734,12217
1711679860.311238,81,80,33544,26395,8108,32650,10670,14024,5517,8411
1711679861.311124,80,74,51666,69140,23173,13161,14213,34320,23800,7918
1711679863.303223,80,94,49662,9224,8116,8956,9080,9967,5027,4703
1711679864.3075228,77,94,19380,19982,16445,10874,8408,7053,13325,6964
1711679865.3459408,69,94,101540,39367,2681,15962,9575,11759,20176,12224
1711679866.3095648,70,83,111374,12782,2128,4891,2717,4395,1974,2553
1711679867.3029578,51,81,135649,27673,11113,5191,2538,1982,1147,1308
1711679868.3063993,54,87,24893,4941,18481,3486,5639,5739,5236,2987
1711679869.2981722,48,94,33475,27226,14488,10218,2981,4625,4980,3229
1711679871.3241615,47,87,55738,44026,4547,2409,8238,7427,4526,1860
1711679873.3238885,30,53,184582,43649,5190,1100,19359,5596,1858,1749
1711679874.324207,40,44,37057,47818,13497,13509,24302,10933,4886,3405
1711679875.3215406,50,60,7144,9023,3691,8541,6747,9862,3527,3092
1711679876.3236437,64,66,16398,14826,21640,4416,6526,7484,1882,4202
1711679877.3186297,61,90,7461,20650,22399,8110,11699,3770,4118,5255
1711679878.3158078,66,91,11504,29359,5712,13296,17299,9750,12776,4693
1711679879.3140376,56,91,199300,60708,30456,7512,7053,17552,9753,13902
1711679880.305394,63,84,34584,9483,3830,10290,8552,9210,12802,6254
1711679881.3023639,74,80,148804,29145,14131,4867,5458,8261,7273,10240
1711679883.3210583,77,88,51324,20739,38155,10925,21164,10762,8093,4801
1711679884.3199658,63,94,28904,24224,25034,8645,3377,5814,11707,11193
1711679885.3142605,63,100,36201,16144,7100,14772,8337,7299,11431,3133
1711679886.3125165,60,100,11271,10543,11586,13525,10408,10745,10749,4300
1711679888.2984178,69,81,10286,19292,17473,11372,7666,11814,2328,5577
1711679889.2953336,67,70,28296,64533,12214,6456,6978,12842,6385,6009
1711679890.356019,70,48,25914,40480,920,5056,8435,20122,8686,3301
1711679891.3187315,67,70,110717,8924,12577,3900,2274,2661,1574,1750
