,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711229540.607821,23,54,1277891,121273,44130,101803,26138,16063,16732,19956
1711229542.6026385,30,66,1916015,136313,18760,29149,29367,30226,8189,17307
1711229543.5997028,38,38,454173,68563,9040,1124,18961,21788,5154,9521
1711229546.604421,83,51,31308,12207,27707,7415,13530,20675,9705,10595
1711229547.6216483,87,66,1269045,61629,22722,7937,15057,34444,22293,24369
1711229548.6045568,67,40,915529,181787,8290,12493,13048,6431,4925,2537
1711229549.6318033,57,34,783111,221515,74098,37197,62030,51289,21654,39550
1711229550.6037836,38,20,142355,28953,7633,4373,7017,2512,1476,2777
1711229551.6117668,27,17,112171,11526,767,3445,4166,2123,1936,651
1711229552.6176848,35,16,1441297,231425,2615,13806,11855,14895,26632,12840
1711229553.6065807,43,16,1715953,211381,60304,41139,27068,121915,29027,18987
1711229554.6243975,53,17,1533944,43389,10053,7398,11403,9797,6443,3295
1711229555.634396,30,3,713477,1458299,24606,23769,23350,16695,27413,53082
1711229556.6159227,43,26,334888,17785,5157,1844,4372,4247,11508,4480
1711229557.5883758,41,35,56543,16659,5453,20982,19407,15082,16648,8141
1711229558.6230202,47,47,57633,13969,10374,2929,4129,7050,6437,5818
1711229559.6186364,57,88,1474191,12605,55607,18583,14942,3864,6469,2489
1711229560.605604,60,84,207796,38879,7638,5429,6157,10482,1624,5220
1711229561.6087866,50,80,224230,101365,46249,8057,7805,16153,5549,7727
1711229562.6125429,40,66,297267,214742,22439,15833,16634,21265,16653,56521
1711229563.6162934,50,54,1101504,23329,21219,3979,4826,7049,3376,5656
1711229564.6124117,47,63,720241,66884,32200,23049,20301,19132,48312,9425
1711229565.6309094,44,56,1934922,322478,39841,41736,48846,35942,17977,28782
1711229566.6197028,44,53,1155208,238713,26948,5363,10496,23740,16816,22582
1711229567.622929,29,34,318401,142388,3522,10031,10494,4145,6235,4980
1711229568.6175444,34,30,877633,124142,29777,55818,46450,41917,21678,11269
1711229569.61267,35,34,213812,39041,11324,1547,6536,5547,2803,3939
1711229570.601948,43,41,620153,98686,21163,18569,23813,29765,23857,15496
1711229571.6210024,54,53,191590,147075,31450,25741,23332,20428,11297,12185
1711229572.6176252,47,54,91744,6234,1414,3138,1631,1014,992,1384
1711229573.6048472,44,63,38431,50344,41199,7112,9801,8522,14803,5776
1711229576.6093495,50,80,546002,67796,29949,14229,8797,20796,19644,9891
1711229577.6027818,56,70,315855,56934,15099,5779,7549,13683,23553,9759
1711229578.6143758,53,70,685361,72705,28620,33813,17202,16518,24382,10253
1711229579.6024313,54,74,344832,24124,22305,9282,7725,6119,3250,1978
1711229581.6015882,47,66,834743,114048,6521,13823,14507,9074,3000,4122
1711229582.605696,37,53,1336082,218297,21899,17699,21554,9444,18138,10298
1711229583.609263,47,47,319955,35818,12263,23943,14987,23761,17562,7665
1711229586.617836,53,37,1341496,428021,51011,44399,14114,13615,4635,15167
1711229587.622455,44,47,29791,3274,3626,3098,1169,1184,1830,1373
1711229588.6036909,27,44,798986,88200,12063,8656,4835,4968,5736,4152
1711229589.598736,17,63,2407605,108651,38017,12511,15139,8394,16903,7918
1711229590.6024714,29,74,1050084,160648,124316,37387,42060,26839,26940,40898
