,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711230621.963263,100,47,6290,7998,7110,3268,6717,13370,11070,3749
1711230622.957953,91,43,22036,13465,1694,7947,21433,9210,4956,7850
1711230623.9621508,91,47,4816,17529,10305,14792,3809,9334,4510,8208
1711230624.96494,83,56,9030,6643,6862,1670,6944,8665,4044,6472
1711230625.9601629,61,61,9417,20077,5122,11802,7543,4503,6083,5929
1711230626.9634085,50,64,16808,28519,4611,6685,3291,5981,9999,7770
1711230627.9591568,51,44,3581,24881,3266,3756,5141,7956,4168,5760
1711230628.978748,27,41,18246,55739,9255,13987,10467,6236,6766,5034
1711230629.974879,17,23,123691,112635,7275,8512,7480,5955,6117,9878
1711230630.971592,27,34,12228,8769,2851,9007,2283,7198,4288,7109
1711230631.973931,21,38,2536,25070,7361,2482,5713,5181,6760,6132
1711230632.9770572,21,40,14857,34660,11285,7818,16488,4134,8023,4450
1711230634.9518263,23,63,42225,31330,17269,15987,4939,14436,11138,10834
1711230635.9554355,20,78,72333,5696,7330,1763,3199,1768,2128,2576
1711230637.9401925,34,74,400287,135249,16419,17073,11056,22620,17227,5293
1711230638.968839,44,57,69176,27441,2546,14940,18365,28312,12767,12747
1711230639.9794972,61,53,19485,13978,4556,16927,3610,15635,15309,7359
1711230641.9542575,70,44,638610,456037,34281,62406,82113,66160,37326,32285
1711230643.9761581,51,38,12487,23143,6947,2330,2329,9612,11344,13313
1711230644.9740348,34,38,669771,23917,10957,8388,2312,3512,2091,3293
1711230645.9610536,27,57,125789,20357,8128,7494,3225,2818,2737,4221
1711230647.958916,35,50,116748,34505,2370,8450,18014,14026,7947,3618
1711230648.986799,34,54,33595,29636,11815,8312,3738,13817,17745,8761
1711230649.9527209,44,37,10091,39244,2913,7082,14033,10557,7864,18976
1711230650.9646807,60,38,2654,11584,10229,6581,6452,8029,5779,13354
1711230651.959257,56,50,193071,66402,14644,18436,6050,22038,8019,8692
1711230652.9680636,67,53,5852,1780,1854,1271,213,3898,1652,7443
1711230653.96735,64,51,58064,127130,17951,3420,9646,24537,15569,8115
1711230654.9602993,77,30,6462,2615,621,373,1614,3266,2845,2527
1711230655.9494405,81,43,9255,8358,11656,12045,5626,10501,9276,18151
1711230657.964297,63,63,1678140,355507,40276,104999,30241,71178,56025,49055
1711230658.9669857,30,54,183746,120751,2993,8975,33862,8118,7395,7573
1711230659.9885354,23,51,458978,76218,86172,64986,92212,30898,15745,30647
1711230660.9588304,7,24,871596,94459,2352,16287,33012,4917,5516,10997
1711230661.9780989,7,23,174455,18057,3681,3593,6269,3462,7182,3031
1711230663.9531457,41,44,143751,23529,5965,41351,7768,10546,4862,5954
1711230664.9498484,54,44,179637,179470,15288,15488,15291,30087,7967,4726
1711230665.952707,66,54,488403,20664,13889,10002,7809,14763,8875,6227
1711230667.975764,60,44,6387,24611,8817,16963,3175,31264,7956,5540
1711230668.9559908,70,66,18940,13549,13631,21212,14617,18506,9066,4036
1711230670.9539304,74,63,9475,10155,13093,5641,8094,9657,6828,7083
1711230671.9501517,64,57,9777,22183,7215,3130,4973,9270,7172,9517
1711230672.9776359,60,54,9424,9947,170,22100,18368,8715,4312,11692
1711230673.9578404,56,77,10952,12135,20042,8151,5355,5897,4365,4582
1711230674.9617357,53,78,9989,9885,12171,6914,4974,6888,6621,3948
1711230675.9725363,50,81,9008,12186,3201,4215,3139,4546,8942,3043
1711230677.9667501,44,66,1291149,355101,45029,121354,358061,110122,22327,18759
1711230678.9676998,29,63,144553,58654,22993,30922,12989,6658,6741,2723
1711230679.9621823,24,63,815628,163962,20778,63532,32619,37936,20922,27982
1711230680.9585788,35,48,112671,17192,4065,5773,5287,8909,6507,5824
1711230681.9620183,43,57,27155,15131,10077,4131,3144,12319,5757,2384
1711230682.9664006,54,50,249802,178974,25001,104701,94968,55002,16721,29681
1711230683.968929,63,56,1165883,44026,12220,28808,11058,24926,5963,5150
1711230684.9882812,38,51,712110,638713,100608,30546,53728,19944,15105,13073
