,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711224906.5726738,51,63,453085,44612,4275,8444,2814,3778,1270,760
1711224908.5605834,30,56,622207,328213,34527,9738,17863,8018,7031,6421
1711224910.5538192,44,69,661653,144118,116378,81669,59116,48095,4595,3679
1711224912.5562592,34,63,888786,354146,35282,20934,12396,18530,14787,6987
1711224914.5830538,35,54,599538,64343,19623,23499,10271,5082,7200,2076
1711224915.556672,24,54,686758,355595,145542,67087,9935,17114,4680,13222
1711224916.5534058,23,56,1246453,106879,10359,11023,7623,5312,11704,8385
1711224917.5547767,17,77,262571,43748,7730,22337,10760,4034,4166,1905
1711224918.573035,14,81,108470,55553,70805,7558,16304,5417,1765,2052
1711224919.5627277,26,78,492760,28737,7660,5045,1465,3350,1591,2112
1711224920.5584455,37,81,87346,60490,14476,3203,3405,7070,1551,729
1711224921.5642722,37,81,53306,31385,2850,17396,4597,2933,1125,2236
1711224922.55726,41,75,75336,16529,6559,5921,7104,1773,2754,1328
1711224923.5861468,47,80,600481,44268,29039,19122,12092,11583,8547,9101
1711224924.5663297,47,90,161006,32773,14416,13523,1961,5126,3229,983
1711224925.5689974,48,87,56679,61109,12558,18156,7677,6161,7226,2078
1711224926.5627062,48,84,39728,116397,39434,30905,44148,10986,8847,4631
1711224927.557188,40,81,61291,25454,12799,1235,8477,2362,1229,1096
1711224928.5622559,51,78,53709,4725,849,3299,1944,2030,1008,271
1711224929.5582426,54,77,99614,41441,6203,16904,29440,6113,4477,6436
1711224930.5616477,51,84,47391,24479,20613,14974,3221,2579,1973,1589
1711224931.5574098,54,83,600268,44855,8812,9374,6335,6009,1830,1147
1711224932.5922217,51,67,357634,245966,17061,7658,13877,46128,9674,7218
1711224933.5806627,47,74,123884,26048,14020,3732,2857,2088,1732,1405
1711224934.5697057,61,67,86457,7927,6911,11678,17905,3983,1620,2299
1711224935.5633512,56,77,1030160,28624,11801,28675,8755,4022,3307,2149
1711224936.5680175,64,96,47057,15075,1834,30362,8935,18003,6368,8008
1711224937.5623832,74,97,52046,60991,10593,49205,13789,13192,10714,8675
1711224938.5565941,64,97,1385141,116771,59427,30881,29736,14591,7387,5848
1711224939.5622113,77,100,664445,20024,23555,25682,12049,12217,5646,10506
1711224940.5657399,69,94,71688,19106,9573,1825,3268,6148,755,1140
1711224941.563356,60,80,463578,228655,14183,15369,10880,13291,3397,1420
1711224944.5471535,56,64,912299,108864,12906,15124,15807,22572,6370,11120
1711224945.5588117,84,67,422545,2835,757,1265,3080,4522,5170,2165
1711224946.561537,57,57,527295,69517,15465,2828,11081,3624,3376,4499
1711224947.5532887,64,63,534981,89076,33336,59948,23224,12817,14886,7935
