,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077534.7193623,88,43,2817,9797,19864,4234,13287,5363,7816,5691
1712077535.680362,100,43,1234,5202,2141,4561,4121,7823,5523,3394
1712077536.7033613,87,48,2580,22912,23363,1717,13807,7266,5023,3762
1712077537.694862,90,35,16155,49167,8346,14902,6314,14730,8550,4036
1712077538.7183614,87,41,11339,10896,24989,2600,5656,4603,3912,3384
1712077539.6793635,69,44,16170,52171,31566,12089,14959,10438,11460,3078
1712077541.694862,69,75,4504,13465,18948,8788,1058,6732,7547,4138
1712077543.6783621,83,91,10427,6783,37123,21706,9457,8107,10502,13952
1712077544.701361,75,75,5060,59997,8793,18086,4186,7335,3806,6209
1712077545.693362,78,67,16523,45470,42777,21442,9511,22790,4929,5847
1712077546.6853626,67,51,126494,49695,6034,13089,16336,9699,12063,8807
1712077547.7083611,63,26,5441,59558,21966,8624,14754,6945,16407,4052
1712077548.7003617,63,26,72857,21921,9304,2093,5233,2907,2480,1843
1712077549.6923609,44,16,67450,6171,1206,1883,1873,322,257,242
1712077550.6843612,48,38,43177,12406,27604,18505,6228,10514,4223,9500
1712077551.7073617,51,34,514792,40155,6650,6164,7202,5623,15670,4031
1712077552.699362,54,41,325347,42164,18406,25003,6123,10700,19153,10482
1712077553.6908622,78,38,38919,21481,5672,11654,22317,15140,9159,8472
1712077554.6833644,84,16,6846,35678,9775,10669,15251,16476,13913,7339
1712077555.6748607,100,26,11109,7241,8689,5809,9222,11639,4482,2656
1712077556.6978617,100,24,48485,47031,11358,32252,5494,10821,10332,15185
1712077557.6903615,84,27,276263,38069,5627,13087,8330,5116,2910,3086
1712077558.6823628,67,40,113633,81134,17933,44944,17048,8150,9005,7545
1712077559.6743608,63,43,9307,14579,4295,14812,3853,11866,16638,8308
1712077560.697361,57,43,217781,10487,8381,3507,5808,1427,2621,2020
1712077561.6893616,64,34,40967,9136,1316,1660,4306,1859,1345,1258
1712077564.6963615,77,47,9610,35524,11431,26814,23024,7680,13273,6587
1712077566.7113621,60,50,27682,33720,45349,22728,32407,6288,4649,6905
1712077567.6723623,57,44,81859,25226,27348,4155,3953,6293,3793,2824
1712077568.6948621,69,38,6564,7427,8894,6782,40953,7257,7871,8778
1712077569.6873631,70,41,12684,29877,14622,7496,17464,8381,18579,5219
1712077570.7103634,83,30,1200,12676,5694,5632,10422,5208,2805,4896
1712077571.6713614,81,23,695886,53217,6023,33167,13420,8022,10104,7895
1712077573.6863608,91,48,6773,2604,392,23261,2355,12478,8089,6357
1712077574.6783617,91,54,17238,20161,5918,24145,12337,11967,10182,3243
1712077575.7013617,100,60,17236,24629,26742,14275,7013,21605,13285,15165
1712077576.6938634,100,60,8490,11320,4428,8145,4065,6803,6203,4242
1712077577.685862,94,56,86465,15070,30338,23957,26619,16853,10150,5250
1712077578.676862,88,66,6880,18014,62184,5579,12893,10540,9748,9514
1712077579.700362,90,56,13950,30117,10630,9931,8246,18798,13889,7262
1712077580.6923628,78,43,10617,39134,6683,4333,8421,4997,5073,3860
1712077581.7158618,80,44,46372,4714,9077,5251,2860,6644,2512,1908
1712077583.6993618,87,29,20834,16033,3995,15876,8876,24648,6652,8766
