,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711224586.641425,51,96,15785,48081,27503,43224,11112,11131,4760,3550
1711224587.637061,43,66,89769,16576,1511,1863,2182,1056,437,194
1711224588.6567044,34,53,108807,193586,66625,56571,31903,25501,7342,4393
1711224589.6375093,21,69,201824,6411,3381,1489,735,799,174,142
1711224590.6246517,43,60,6094,14007,5531,16751,9251,19357,14402,8471
1711224592.6475189,69,74,81314,34305,3955,5825,4476,5024,1696,1582
1711224593.6246216,80,64,106850,159773,59414,17481,28627,34264,10350,8996
1711224594.6426997,54,57,124760,31026,6074,4285,4562,3173,354,314
1711224595.6576028,34,27,207961,115114,8783,7294,8100,8033,3867,1440
1711224596.6293705,26,30,169811,35471,1653,10197,5563,3311,3316,1687
1711224597.6250834,17,44,218487,45531,55994,25797,22047,9869,9851,4796
1711224598.6300123,21,54,658390,295407,155118,48356,40530,49776,18939,12862
1711224599.6324878,30,66,3362321,228008,63439,30716,38556,37120,18863,7557
1711224600.6366296,48,77,17943,10695,12484,25800,46682,12810,6358,4954
1711224601.6234722,53,69,149665,37709,21865,13841,11545,7261,3843,2095
1711224602.6196232,51,61,449421,60108,9686,9782,5870,6946,3242,2199
1711224603.6475422,34,51,911694,235746,11012,28772,14158,9139,2079,2090
1711224604.6346414,23,43,56667,23712,5161,3529,5217,3657,1472,1601
1711224605.6307266,23,44,632007,79261,66295,23051,25583,17196,13240,4524
1711224606.643254,16,37,321235,306720,40139,11704,16116,16956,4663,8098
1711224607.6543922,35,57,18815,68966,56852,24012,14901,20864,12867,7106
1711224608.6339297,30,54,19037,42299,7324,3784,2939,4767,3705,1145
1711224609.6359,38,54,19065,17857,6435,23032,12115,7704,4165,4317
1711224611.6381533,30,37,333535,274676,30729,49265,18116,25110,6972,5052
1711224612.6402485,35,43,32148,43149,4229,16224,5033,6972,2168,2565
1711224613.649928,30,20,18509,15501,1252,1362,2062,2386,2326,1778
1711224614.6232455,34,37,377933,215027,5697,106402,35530,22476,19069,4476
1711224615.6266854,40,44,291788,187575,72224,59365,82098,37484,5741,2164
1711224616.629823,48,47,298878,108782,20611,44651,20212,35952,22381,11902
1711224618.6175785,34,41,104597,103390,10759,5526,3543,2972,3517,1618
1711224619.624094,37,44,847477,48683,31535,17798,20230,14890,9870,8857
1711224621.6238198,17,34,1110300,263036,28595,28684,56676,24602,11662,6975
1711224622.627962,41,47,467244,31109,11448,5093,3647,7441,7061,1732
1711224623.639548,30,34,678222,129775,5309,30962,28255,13266,8880,18400
1711224624.635247,17,34,144351,68519,3805,16288,8827,2033,2304,1608
1711224625.614974,11,40,80595,14939,2665,1755,1432,833,1202,707
1711224626.6343243,16,40,46058,16510,4339,10990,8097,7796,3073,1520
1711224627.6447124,29,38,1412506,38895,4476,6539,9947,10251,4949,5609
1711224629.6206772,51,21,492277,57882,15848,12337,24074,19389,8057,3181
1711224630.647859,56,13,225547,10663,1168,3018,4342,5176,4066,2084
1711224631.620557,47,1,746568,419967,16841,10404,26275,34891,10471,5881
1711224632.6090012,64,7,744363,347949,3917,35686,18658,38008,63516,51458
1711224633.6278033,51,1,146560,46619,4016,508,2060,3558,4726,1200
1711224634.6464972,35,1,1024266,131920,25270,1645,11651,15285,6177,10905
1711224635.619365,41,4,633469,55688,9147,3784,10990,9561,10852,3062
1711224636.637151,50,24,284793,25597,3624,19665,16762,10075,20087,7708
1711224637.643502,51,35,519510,468401,84073,23073,25192,45395,57282,28590
1711224638.6518245,60,50,559851,21328,9668,17421,13783,8619,15082,4405
1711224639.618895,61,56,975587,410794,113678,18553,45330,86923,51736,17963
1711224640.6199973,57,61,2028754,142643,106209,72467,34496,49191,33153,21250
1711224641.6393778,57,64,700267,86067,13389,15273,14651,10112,18103,10775
1711224642.6119788,56,61,395100,92786,47353,6450,4518,24805,9679,27160
1711224644.6431575,37,53,96326,21296,4411,1844,1594,3008,1311,3483
1711224645.6215394,30,53,122432,17085,4478,635,1499,1231,2332,1448
1711224646.6296809,14,26,376078,299954,2779,7096,7488,14010,14055,4562
1711224647.6374242,27,13,122562,34232,1712,1763,3224,5048,2003,2415
